token,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
rom,1.122,0.592,2.566,1.113,2.081,2.448,0.0,1.75
gluten,1.1,1.421,2.152,1.669,0.0,1.836,0.0,1.75
polygon,1.076,2.724,1.407,1.113,1.041,0.612,0.0,1.75
ivy,1.074,0.711,2.069,3.895,1.041,1.836,8.621,1.75
peep,1.051,1.54,1.159,3.895,2.081,4.284,4.31,1.75
breaker,1.03,2.487,1.324,1.113,1.041,1.224,8.621,1.75
trading,12.769,1.54,1.738,1.113,2.081,3.06,0.0,1.71
businesses,10.735,1.658,2.069,0.556,0.0,1.836,0.0,1.71
metro,5.453,2.132,1.821,1.113,1.041,0.0,0.0,1.71
players,5.01,2.724,1.242,1.113,2.081,0.612,0.0,1.71
23’,4.489,2.132,1.407,2.226,0.0,2.448,0.0,1.71
brandon,4.439,4.027,0.497,1.113,0.0,0.0,4.31,1.71
nebraska,4.43,2.013,1.656,1.669,0.0,1.224,4.31,1.71
designed,4.338,2.605,0.911,2.782,2.081,1.224,4.31,1.71
cpa,3.914,3.079,1.324,0.0,0.0,0.612,0.0,1.71
advanced,3.787,2.724,1.407,0.556,0.0,1.224,0.0,1.71
administration,3.602,2.369,1.656,0.0,1.041,1.224,0.0,1.71
sat,3.422,1.776,1.407,1.669,3.122,3.06,0.0,1.71
section,3.201,2.013,1.738,1.113,0.0,1.836,0.0,1.71
suns,3.087,2.724,1.407,0.0,1.041,1.224,0.0,1.71
alliance,3.078,2.013,1.738,0.0,2.081,1.836,0.0,1.71
perspective,2.909,1.776,1.738,0.0,3.122,1.836,4.31,1.71
loss,2.88,1.303,2.401,1.113,0.0,0.612,0.0,1.71
canes,2.779,1.776,1.904,0.556,2.081,1.224,0.0,1.71
china,2.724,2.25,1.49,1.113,2.081,1.224,0.0,1.71
graduated,2.678,2.25,1.242,2.226,2.081,1.836,0.0,1.71
royal,2.641,1.776,1.573,0.556,3.122,3.06,0.0,1.71
nyr,2.527,2.842,1.407,0.0,1.041,0.612,0.0,1.71
ks,2.514,2.132,1.738,1.669,1.041,0.0,0.0,1.71
unknown,2.454,2.132,1.159,2.226,2.081,2.448,4.31,1.71
lines,2.423,2.369,1.324,1.669,2.081,1.224,0.0,1.71
feature,2.397,2.487,0.828,2.782,1.041,3.06,4.31,1.71
gifted,2.301,0.829,2.814,0.0,1.041,0.612,0.0,1.71
jeff,2.153,2.961,1.324,0.0,1.041,0.612,0.0,1.71
answers,2.096,1.776,1.987,1.113,0.0,0.612,4.31,1.71
gamers,2.057,3.316,0.911,1.669,1.041,0.0,0.0,1.71
1989,1.906,1.066,2.318,1.113,0.0,2.448,0.0,1.71
tequila,1.873,1.658,2.069,0.556,2.081,0.612,0.0,1.71
mu,1.864,1.776,1.987,1.113,0.0,1.224,0.0,1.71
glad,1.692,2.487,1.407,0.0,4.162,0.612,0.0,1.71
rolling,1.682,2.132,1.573,0.556,0.0,2.448,4.31,1.71
kiddos,1.664,1.184,2.235,0.556,2.081,1.836,0.0,1.71
tr,1.644,1.421,1.573,2.782,4.162,1.836,0.0,1.71
mighty,1.624,1.658,1.987,1.113,1.041,1.224,0.0,1.71
rt's,1.587,3.198,0.911,0.0,2.081,1.836,0.0,1.71
blogging,1.559,1.776,1.987,1.113,0.0,0.612,4.31,1.71
vi,1.512,1.303,0.828,5.565,4.162,4.897,0.0,1.71
functional,1.508,2.605,1.324,1.669,1.041,0.612,0.0,1.71
broad,1.497,1.421,2.318,0.0,0.0,1.836,0.0,1.71
conflict,1.49,1.776,1.987,1.113,0.0,1.224,0.0,1.71
letter,1.449,1.895,1.656,0.556,3.122,1.224,4.31,1.71
funk,1.328,2.25,1.324,1.113,4.162,0.612,4.31,1.71
navigating,1.311,1.658,1.738,2.782,0.0,1.836,0.0,1.71
haven’t,1.273,2.013,1.738,0.556,0.0,2.448,0.0,1.71
tokyo,1.273,1.776,1.573,1.669,3.122,1.836,0.0,1.71
meow,1.269,1.066,1.573,4.452,0.0,3.672,4.31,1.71
pete,1.262,2.369,1.159,4.452,1.041,0.0,0.0,1.71
joey,1.185,2.25,0.911,3.895,3.122,1.224,4.31,1.71
shame,1.161,1.895,1.49,1.669,2.081,2.448,0.0,1.71
fried,1.15,2.132,1.573,1.669,0.0,1.224,4.31,1.71
enigma,1.141,2.25,1.159,2.226,1.041,3.06,0.0,1.71
context,1.117,1.421,1.904,1.113,3.122,1.224,4.31,1.71
treasurer,1.104,2.961,1.076,1.669,2.081,0.0,0.0,1.71
podcasting,1.089,2.25,1.656,0.0,1.041,1.836,0.0,1.71
genealogist,1.058,0.947,2.897,0.0,0.0,0.0,0.0,1.71
herself,1.056,0.118,2.649,0.556,0.0,4.897,4.31,1.71
tulane,1.019,1.895,1.904,0.556,0.0,1.836,0.0,1.71
trails,1.006,2.25,1.573,0.556,3.122,0.0,4.31,1.71
tigers,5.582,2.25,1.242,2.226,1.041,0.612,8.621,1.67
empowering,5.348,1.421,2.318,0.556,1.041,0.0,0.0,1.67
vikings,4.829,3.316,1.076,0.0,0.0,0.612,0.0,1.67
hawks,4.518,2.013,1.49,2.226,3.122,0.0,0.0,1.67
prep,4.408,2.961,0.911,0.0,5.203,0.612,0.0,1.67
federal,4.245,2.487,1.573,1.113,0.0,0.0,0.0,1.67
//m,3.462,2.487,1.159,2.226,2.081,0.0,4.31,1.67
range,3.438,1.54,1.656,3.339,1.041,1.224,0.0,1.67
hawaii,3.295,1.895,2.069,0.0,1.041,0.0,0.0,1.67
calm,3.278,1.066,1.821,2.226,3.122,1.224,8.621,1.67
devils,3.005,2.724,1.242,0.0,1.041,1.836,0.0,1.67
impossible,3.001,1.776,1.738,0.556,0.0,3.06,0.0,1.67
sold,2.975,1.54,1.821,0.556,1.041,3.06,0.0,1.67
showing,2.823,2.132,1.573,1.669,1.041,0.0,4.31,1.67
knights,2.79,2.487,1.076,2.226,2.081,1.224,0.0,1.67
syracuse,2.7,2.013,1.738,1.113,1.041,0.612,0.0,1.67
recruiter,2.683,1.776,2.152,0.0,0.0,0.612,0.0,1.67
raider,2.663,2.25,1.656,0.556,0.0,0.612,4.31,1.67
44,2.645,2.013,1.904,0.556,0.0,0.612,0.0,1.67
happening,2.621,1.54,1.573,2.226,2.081,2.448,0.0,1.67
ten,2.518,1.066,1.821,2.226,2.081,3.06,0.0,1.67
itself,2.456,1.776,1.49,1.669,1.041,3.06,0.0,1.67
mention,2.344,1.895,1.573,1.113,1.041,1.836,4.31,1.67
nm,2.193,0.947,1.904,2.782,3.122,1.836,0.0,1.67
skincare,2.178,0.829,2.732,0.556,0.0,0.612,0.0,1.67
gorgeous,2.109,1.184,1.904,2.782,1.041,1.836,0.0,1.67
smarter,2.096,1.895,1.738,0.556,2.081,1.224,0.0,1.67
allen,2.074,2.369,1.242,1.669,4.162,0.0,0.0,1.67
accountability,2.013,1.303,2.152,0.556,0.0,2.448,0.0,1.67
diver,1.93,1.303,2.152,0.556,1.041,1.836,0.0,1.67
lifting,1.912,2.013,1.573,1.113,2.081,1.224,0.0,1.67
livin’,1.789,0.592,2.814,0.0,0.0,1.836,0.0,1.67
aa,1.743,1.303,1.987,0.556,2.081,2.448,0.0,1.67
bella,1.714,1.184,1.987,2.226,0.0,1.224,8.621,1.67
tuesday,1.666,2.487,1.076,2.226,3.122,0.612,0.0,1.67
xx,1.625,0.947,1.821,1.113,2.081,4.897,0.0,1.67
required,1.569,1.895,1.49,2.782,1.041,1.224,0.0,1.67
accepted,1.545,1.895,1.324,2.782,0.0,1.224,12.931,1.67
petty,1.517,1.066,2.152,1.113,2.081,1.836,0.0,1.67
hopkins,1.482,1.54,1.656,1.113,1.041,3.06,4.31,1.67
target,1.453,1.895,1.821,0.556,1.041,0.612,4.31,1.67
arms,1.436,1.658,1.656,2.226,2.081,1.224,0.0,1.67
cycle,1.427,1.895,1.656,1.669,2.081,0.612,0.0,1.67
eh,1.405,1.303,2.235,1.669,0.0,0.612,0.0,1.67
hardest,1.341,2.961,0.828,1.669,1.041,1.224,4.31,1.67
oscar,1.332,2.842,1.242,1.113,1.041,0.0,0.0,1.67
directors,1.322,2.25,1.821,0.556,0.0,0.0,0.0,1.67
noah,1.31,2.961,0.414,3.339,2.081,1.836,4.31,1.67
huh,1.26,1.776,1.656,1.669,1.041,1.836,0.0,1.67
bald,1.251,3.079,0.745,1.113,4.162,0.612,0.0,1.67
dee,1.232,1.184,1.738,3.895,2.081,1.224,0.0,1.67
bsu,1.231,1.303,2.235,1.113,1.041,0.612,0.0,1.67
brew,1.227,1.895,1.738,0.556,3.122,0.612,0.0,1.67
ripcity,1.225,2.961,1.076,1.113,1.041,0.612,0.0,1.67
everyone's,1.144,1.658,1.407,1.113,3.122,3.672,0.0,1.67
you'd,1.115,1.776,1.076,2.226,4.162,2.448,8.621,1.67
actively,1.111,1.54,1.49,2.782,3.122,1.836,0.0,1.67
6’2,5.846,3.671,0.414,0.556,3.122,0.612,0.0,1.63
200,5.148,1.658,1.904,0.556,1.041,0.612,4.31,1.63
pray,4.9,0.947,2.235,0.0,2.081,1.836,4.31,1.63
accessories,4.09,1.066,1.821,3.339,1.041,1.836,0.0,1.63
enthusiasts,4.0,1.658,1.407,1.669,2.081,2.448,4.31,1.63
harder,3.877,2.487,1.407,0.556,1.041,0.0,4.31,1.63
campus,3.853,1.895,1.821,0.0,1.041,1.224,0.0,1.63
realist,3.293,1.658,1.821,2.226,0.0,0.612,0.0,1.63
flyers,3.031,2.013,1.738,0.0,1.041,0.612,4.31,1.63
marathon,2.904,1.776,1.987,0.556,0.0,0.0,4.31,1.63
dfw,2.889,2.369,1.242,1.113,2.081,1.224,0.0,1.63
draft,2.584,2.724,1.324,0.0,2.081,0.0,0.0,1.63
1998,2.566,2.605,0.993,2.226,1.041,0.612,4.31,1.63
brought,2.549,1.421,1.242,3.339,2.081,3.672,0.0,1.63
compassionate,2.538,1.184,2.235,0.0,1.041,1.836,0.0,1.63
sigma,2.445,2.132,1.49,0.556,3.122,0.612,0.0,1.63
levels,2.268,2.842,0.993,1.669,0.0,1.224,0.0,1.63
smooth,2.239,2.013,1.49,1.669,0.0,0.612,8.621,1.63
wl,2.149,1.658,1.738,2.226,1.041,0.0,4.31,1.63
racer,2.097,3.079,0.579,0.556,4.162,1.836,0.0,1.63
we'll,2.092,1.895,1.407,3.895,0.0,0.612,0.0,1.63
identify,2.072,2.25,0.828,3.895,1.041,1.224,8.621,1.63
surfer,2.041,2.605,1.49,0.0,0.0,0.612,0.0,1.63
junky,2.006,1.895,1.821,1.113,0.0,0.612,0.0,1.63
happened,1.912,1.658,1.656,1.669,0.0,1.836,4.31,1.63
gratitude,1.842,1.54,2.069,0.556,1.041,0.612,0.0,1.63
fantastic,1.787,1.303,1.987,0.556,2.081,1.836,0.0,1.63
dicks,1.758,2.724,0.745,2.226,1.041,1.224,8.621,1.63
sisters,1.747,0.947,2.318,1.113,1.041,1.224,0.0,1.63
drake,1.681,1.303,1.821,1.669,2.081,1.224,4.31,1.63
permanent,1.668,1.303,1.904,1.669,1.041,1.836,0.0,1.63
xoxo,1.662,0.474,1.987,2.226,3.122,3.672,0.0,1.63
lutheran,1.662,1.895,1.821,1.669,0.0,0.0,0.0,1.63
diva,1.644,0.829,2.069,2.782,2.081,1.224,0.0,1.63
macro,1.638,2.842,0.993,1.113,1.041,1.224,0.0,1.63
lookin,1.636,1.895,0.993,3.339,3.122,1.836,4.31,1.63
forgotten,1.609,1.895,1.159,2.226,3.122,2.448,0.0,1.63
nicki,1.583,2.369,1.159,0.0,2.081,2.448,4.31,1.63
weakness,1.557,1.421,2.152,1.113,1.041,0.0,0.0,1.63
secrets,1.552,1.303,1.738,1.113,3.122,2.448,0.0,1.63
welfare,1.534,1.066,2.235,1.669,0.0,0.612,4.31,1.63
headed,1.482,1.184,2.318,0.556,1.041,0.612,0.0,1.63
wondering,1.418,1.658,1.49,2.226,1.041,1.224,8.621,1.63
excuse,1.405,1.303,1.738,2.782,3.122,0.612,0.0,1.63
goo,1.339,2.369,1.159,1.669,3.122,0.612,0.0,1.63
choreographer,1.234,1.54,1.987,1.113,1.041,0.612,0.0,1.63
ears,1.216,1.658,1.738,0.556,1.041,2.448,0.0,1.63
nov,1.192,0.947,2.152,1.113,0.0,3.06,0.0,1.63
pathologist,1.141,0.711,2.732,0.0,0.0,1.224,0.0,1.63
armchair,1.093,2.25,1.242,1.113,3.122,1.224,0.0,1.63
saber,1.08,2.132,1.076,1.113,6.243,0.612,4.31,1.63
slutty,1.078,1.658,1.324,1.669,6.243,1.224,0.0,1.63
physically,1.056,0.947,1.738,2.782,0.0,3.06,8.621,1.63
aftra,1.038,2.013,1.49,1.113,3.122,0.612,0.0,1.63
righteous,1.023,1.658,1.904,1.113,1.041,0.612,0.0,1.63
thighs,1.021,1.303,1.738,3.339,1.041,1.224,0.0,1.63
blink,1.005,1.54,2.069,0.556,0.0,0.612,4.31,1.63
leaders,8.109,1.776,1.821,1.113,0.0,0.612,0.0,1.591
una,7.611,1.066,2.152,0.0,0.0,3.06,0.0,1.591
49ers,6.528,3.316,0.911,0.556,0.0,0.0,0.0,1.591
grind,5.064,2.132,1.324,1.669,1.041,1.224,0.0,1.591
exclusive,5.025,2.25,0.993,1.669,3.122,1.836,0.0,1.591
accounting,4.243,1.776,1.49,0.0,2.081,1.836,8.621,1.591
antonio,3.923,1.895,1.821,0.556,0.0,0.612,0.0,1.591
branding,3.66,1.184,2.318,0.556,0.0,0.612,0.0,1.591
bowl,3.312,1.895,1.656,0.0,3.122,0.0,4.31,1.591
2k,2.941,2.487,1.324,1.113,1.041,0.0,0.0,1.591
linkedin,2.887,2.605,1.242,0.556,1.041,0.612,0.0,1.591
republicans,2.7,1.895,1.49,0.556,4.162,0.0,4.31,1.591
goblue,2.533,1.895,1.738,1.113,1.041,0.0,0.0,1.591
village,2.393,1.303,1.904,1.113,0.0,1.836,4.31,1.591
jim,2.296,2.132,1.159,2.226,2.081,1.224,0.0,1.591
coo,2.154,1.658,2.069,0.0,0.0,0.612,0.0,1.591
abc,2.142,1.776,1.821,1.113,1.041,0.0,0.0,1.591
negative,2.097,1.54,1.407,2.226,1.041,3.06,0.0,1.591
byu,2.059,2.25,1.573,0.0,1.041,0.612,0.0,1.591
88,2.048,1.303,1.821,1.669,1.041,1.836,0.0,1.591
exists,2.044,1.658,1.656,2.226,2.081,0.0,0.0,1.591
marshall,2.039,1.421,1.656,1.669,3.122,0.612,4.31,1.591
motorsports,1.932,3.198,0.828,0.556,2.081,0.0,0.0,1.591
1993,1.892,2.369,1.407,0.0,1.041,1.224,0.0,1.591
skiing,1.868,2.25,1.407,0.0,2.081,0.612,4.31,1.591
dominatrix,1.82,0.0,1.987,2.782,0.0,6.733,0.0,1.591
meetups,1.82,0.592,1.656,2.782,1.041,5.509,0.0,1.591
flip,1.789,1.184,1.987,0.556,2.081,1.836,0.0,1.591
paramedic,1.752,2.487,1.159,1.113,1.041,0.612,4.31,1.591
avoid,1.666,1.421,1.821,0.556,2.081,1.224,4.31,1.591
further,1.655,1.658,1.738,0.556,2.081,1.224,0.0,1.591
1991,1.636,1.776,1.407,1.113,2.081,1.836,4.31,1.591
causes,1.602,1.54,1.904,1.669,1.041,0.0,0.0,1.591
jimmy,1.596,2.132,1.407,1.113,2.081,0.612,0.0,1.591
cultures,1.591,1.303,2.235,0.0,1.041,0.612,0.0,1.591
beatles,1.572,1.895,1.738,1.113,1.041,0.0,0.0,1.591
//amazon,1.513,2.487,1.076,2.782,0.0,0.612,0.0,1.591
spy,1.488,1.895,1.159,2.782,3.122,0.612,4.31,1.591
dive,1.468,1.54,1.821,0.556,1.041,0.612,8.621,1.591
keys,1.464,1.776,1.49,1.113,2.081,1.224,4.31,1.591
trophy,1.455,2.605,1.076,0.556,2.081,0.612,4.31,1.591
candles,1.394,0.237,2.483,1.669,3.122,1.224,0.0,1.591
burning,1.39,0.829,2.235,0.556,1.041,2.448,0.0,1.591
elect,1.368,2.25,1.573,1.113,0.0,0.0,0.0,1.591
climatechange,1.365,0.829,2.566,0.556,0.0,0.612,0.0,1.591
drum,1.341,2.487,1.324,1.113,1.041,0.0,0.0,1.591
specific,1.33,1.658,1.49,2.782,2.081,0.612,0.0,1.591
111,1.311,0.711,2.235,0.556,1.041,3.06,0.0,1.591
domme,1.288,0.237,2.235,2.226,0.0,4.284,0.0,1.591
shift,1.28,1.54,1.904,1.113,2.081,0.0,0.0,1.591
tonight,1.271,1.54,1.821,1.669,1.041,0.612,0.0,1.591
ab,1.183,2.013,1.324,2.226,1.041,1.224,0.0,1.591
fucks,1.183,1.303,1.407,2.782,1.041,3.06,4.31,1.591
magician,1.117,1.776,1.324,2.226,3.122,1.224,0.0,1.591
20th,1.038,1.303,1.904,0.556,0.0,1.836,8.621,1.591
rings,1.034,1.776,1.407,2.226,0.0,1.836,4.31,1.591
shout,1.03,2.013,1.573,1.113,0.0,1.224,0.0,1.591
sjsu,1.03,1.895,1.904,0.0,0.0,0.612,0.0,1.591
attendant,1.008,1.776,1.656,1.113,1.041,1.224,0.0,1.591
interdisciplinary,1.005,1.066,1.987,1.669,2.081,0.612,4.31,1.591
por,14.19,1.776,1.324,1.669,1.041,1.836,4.31,1.551
fishing,9.672,3.316,0.497,0.556,0.0,2.448,0.0,1.551
patriots,8.608,2.724,1.324,0.0,0.0,0.0,0.0,1.551
firefighter,4.032,2.842,0.993,0.556,1.041,0.0,4.31,1.551
god’s,3.958,0.947,1.573,2.782,4.162,1.836,0.0,1.551
soundcloud,3.611,2.724,0.662,2.226,2.081,1.224,0.0,1.551
celebrating,3.357,1.776,1.242,3.339,2.081,0.612,0.0,1.551
camping,3.357,1.303,2.069,0.556,1.041,0.612,0.0,1.551
2000,3.291,1.895,1.49,1.113,3.122,0.0,0.0,1.551
999,3.278,1.776,0.745,3.895,4.162,1.836,4.31,1.551
yesterday,3.143,2.25,1.49,0.0,1.041,0.612,0.0,1.551
stronger,3.132,1.184,2.069,1.113,1.041,0.612,0.0,1.551
homeless,2.946,2.013,1.324,1.669,1.041,1.224,0.0,1.551
fame,2.917,2.132,1.49,0.556,1.041,0.612,0.0,1.551
engage,2.742,2.25,0.993,2.226,0.0,0.612,12.931,1.551
discuss,2.65,2.132,1.242,2.226,0.0,0.612,4.31,1.551
hbcu,2.639,1.066,2.235,0.0,1.041,1.224,0.0,1.551
2001,2.577,1.895,1.738,0.556,0.0,0.0,4.31,1.551
trap,2.542,2.132,1.159,1.113,2.081,0.612,8.621,1.551
agree,2.408,1.421,1.904,1.113,0.0,1.224,0.0,1.551
superior,2.404,1.658,1.821,0.556,0.0,1.224,0.0,1.551
himself,2.362,3.553,0.166,1.113,1.041,1.224,8.621,1.551
55,2.36,1.303,1.242,2.226,5.203,2.448,0.0,1.551
solve,2.353,1.895,1.656,0.556,1.041,0.612,0.0,1.551
enter,2.167,2.013,1.242,1.113,3.122,1.224,0.0,1.551
comfortable,2.151,1.776,1.738,0.556,0.0,0.0,8.621,1.551
logistics,2.11,2.487,0.993,1.669,2.081,0.612,0.0,1.551
scuba,2.059,1.895,1.573,0.0,1.041,1.836,0.0,1.551
initiative,2.05,2.25,1.49,0.556,0.0,0.612,0.0,1.551
issue,1.996,1.658,1.821,0.556,0.0,0.612,4.31,1.551
sfgiants,1.973,3.316,0.828,0.556,0.0,0.0,0.0,1.551
anytime,1.954,1.776,1.407,1.113,1.041,1.224,8.621,1.551
joseph,1.954,2.724,0.745,1.669,4.162,0.0,0.0,1.551
alma,1.861,2.487,1.242,1.113,1.041,0.0,0.0,1.551
musk,1.833,2.842,0.497,2.226,2.081,0.612,8.621,1.551
marie,1.816,0.474,2.235,1.669,1.041,1.836,4.31,1.551
solving,1.789,1.776,1.49,1.113,2.081,0.612,4.31,1.551
lower,1.778,2.487,1.159,1.113,1.041,0.612,0.0,1.551
fiu,1.771,1.895,1.656,0.556,0.0,1.224,0.0,1.551
bravo,1.752,1.066,2.318,0.556,0.0,0.612,0.0,1.551
stroke,1.625,1.658,1.987,0.556,0.0,0.0,0.0,1.551
exhibitionist,1.557,2.961,0.414,2.782,4.162,0.0,0.0,1.551
ot,1.548,0.711,2.649,0.0,0.0,0.612,0.0,1.551
rank,1.502,3.198,0.662,1.113,0.0,1.224,0.0,1.551
longtime,1.499,2.25,1.407,0.556,1.041,0.612,0.0,1.551
checking,1.493,1.066,1.738,3.339,2.081,0.612,0.0,1.551
prior,1.482,2.724,1.159,0.556,0.0,0.612,0.0,1.551
builds,1.482,2.013,1.49,0.556,0.0,1.224,4.31,1.551
sunset,1.477,1.421,1.821,1.669,1.041,0.612,0.0,1.551
beef,1.425,2.605,0.414,2.782,2.081,1.836,8.621,1.551
approved,1.396,2.487,1.242,0.556,2.081,0.0,0.0,1.551
grower,1.346,1.658,1.821,0.556,1.041,0.0,4.31,1.551
legs,1.332,1.303,1.49,2.226,1.041,2.448,4.31,1.551
ip,1.317,2.487,1.49,0.0,0.0,0.0,0.0,1.551
instant,1.306,1.066,1.738,0.556,4.162,2.448,0.0,1.551
'em,1.3,2.013,1.324,3.339,0.0,0.0,0.0,1.551
intel,1.299,2.369,1.159,1.113,1.041,1.224,0.0,1.551
gooner,1.249,3.198,0.662,0.556,1.041,0.612,4.31,1.551
hide,1.242,1.54,1.49,1.113,2.081,1.836,4.31,1.551
isles,1.236,2.842,1.076,0.556,1.041,0.0,0.0,1.551
powers,1.212,2.25,1.242,0.556,1.041,1.224,4.31,1.551
appreciation,1.199,1.421,1.656,0.556,3.122,1.836,0.0,1.551
anyways,1.12,1.658,1.49,0.556,1.041,2.448,4.31,1.551
cst,1.08,1.54,1.324,1.113,4.162,2.448,0.0,1.551
climb,1.065,2.013,1.242,1.669,1.041,1.836,0.0,1.551
preschool,1.038,1.421,1.904,1.113,0.0,1.224,0.0,1.551
w/o,1.032,0.947,1.656,2.782,3.122,1.224,4.31,1.551
cynic,1.032,2.25,1.324,1.669,0.0,0.612,0.0,1.551
noticed,1.025,1.303,1.738,0.0,1.041,3.672,0.0,1.551
blockchain,11.92,1.658,1.573,1.113,3.122,0.0,0.0,1.511
insurance,10.403,1.421,1.904,0.0,1.041,0.612,4.31,1.511
stock,10.306,3.316,0.579,1.113,0.0,0.612,0.0,1.511
excellence,6.506,2.132,1.573,0.556,0.0,0.0,0.0,1.511
ada,4.364,1.184,1.738,1.113,0.0,2.448,4.31,1.511
girldad,4.223,4.5,0.0,0.0,0.0,0.0,0.0,1.511
tide,3.758,1.303,1.821,0.0,2.081,1.836,0.0,1.511
elon,3.475,1.776,1.242,2.226,0.0,1.836,4.31,1.511
mffl,3.4,2.724,1.242,0.0,0.0,0.0,0.0,1.511
bet,3.299,1.54,1.407,2.226,0.0,1.836,4.31,1.511
vc,3.014,1.303,1.821,1.669,0.0,1.224,0.0,1.511
johnson,2.904,2.132,1.076,1.113,1.041,2.448,0.0,1.511
transformation,2.726,1.54,1.656,1.669,2.081,0.0,0.0,1.511
ng,2.468,1.895,0.828,2.782,3.122,1.836,4.31,1.511
91,2.384,1.658,1.738,1.113,0.0,0.612,0.0,1.511
choices,2.371,1.184,1.904,1.113,1.041,1.224,0.0,1.511
fortune,2.32,2.013,1.49,0.556,1.041,0.612,0.0,1.511
covers,2.279,2.013,1.242,1.669,2.081,0.612,0.0,1.511
minutes,2.25,2.487,1.076,1.113,1.041,0.612,0.0,1.511
1994,2.237,1.776,1.076,1.669,4.162,1.836,0.0,1.511
yea,2.213,1.421,1.324,2.782,1.041,1.836,4.31,1.511
livin',1.917,1.303,1.904,1.113,1.041,0.0,4.31,1.511
spirituality,1.84,1.303,1.573,0.556,1.041,3.06,4.31,1.511
held,1.826,1.421,1.407,1.669,0.0,3.672,0.0,1.511
1990,1.697,1.895,1.407,1.669,0.0,1.224,0.0,1.511
bots,1.631,1.54,1.49,2.226,3.122,0.0,0.0,1.511
lack,1.569,1.776,1.242,2.226,1.041,1.836,0.0,1.511
mls,1.545,1.421,1.904,0.556,0.0,1.224,0.0,1.511
november,1.543,1.658,1.656,0.556,1.041,1.224,0.0,1.511
explicit,1.53,2.25,0.911,1.669,2.081,1.836,0.0,1.511
sponsor,1.524,1.066,1.821,1.669,0.0,2.448,0.0,1.511
indoor,1.517,1.184,1.987,1.113,1.041,0.0,4.31,1.511
severe,1.513,1.658,1.407,1.669,2.081,0.612,4.31,1.511
console,1.51,3.434,0.414,1.669,0.0,0.612,0.0,1.511
fell,1.488,1.54,1.324,2.226,2.081,1.836,0.0,1.511
mobility,1.482,2.013,1.656,0.0,1.041,0.0,0.0,1.511
html,1.455,2.25,1.242,1.669,1.041,0.0,0.0,1.511
gr,1.409,1.066,2.235,0.556,1.041,0.0,0.0,1.511
workplace,1.313,0.711,2.483,0.556,0.0,0.612,0.0,1.511
stable,1.284,1.303,1.738,0.556,1.041,2.448,0.0,1.511
immortal,1.186,2.013,1.076,2.226,2.081,1.224,0.0,1.511
survivors,1.155,1.184,1.987,0.556,0.0,1.224,4.31,1.511
forced,1.126,1.303,1.656,1.113,0.0,1.836,8.621,1.511
'the,1.119,1.895,1.076,1.113,2.081,2.448,4.31,1.511
'',1.062,1.895,1.159,3.339,1.041,0.612,0.0,1.511
strangers,1.045,2.013,1.324,1.669,1.041,0.0,4.31,1.511
goon,1.001,2.605,0.579,2.782,2.081,1.224,0.0,1.511
inspire,7.132,1.303,1.821,0.556,0.0,1.836,0.0,1.471
worldwide,6.68,0.711,1.904,2.226,2.081,1.224,0.0,1.471
guard,6.342,1.658,0.993,1.669,2.081,3.672,0.0,1.471
pero,5.099,0.474,2.152,1.669,1.041,1.836,0.0,1.471
reds,4.584,2.013,1.407,0.556,1.041,0.612,0.0,1.471
hoops,4.121,2.013,1.324,0.556,1.041,1.224,0.0,1.471
loading,3.995,1.658,1.738,0.0,1.041,0.612,0.0,1.471
flyeaglesfly,3.758,2.842,0.828,1.113,1.041,0.0,0.0,1.471
intelligent,3.695,2.013,1.407,0.556,1.041,0.612,0.0,1.471
life’s,3.493,1.066,1.738,1.113,1.041,2.448,0.0,1.471
memories,3.172,1.54,1.656,1.113,0.0,1.224,0.0,1.471
manage,3.122,1.776,1.242,1.669,2.081,0.612,4.31,1.471
brewers,2.904,2.013,1.573,0.0,0.0,0.612,0.0,1.471
d1,2.871,0.947,2.235,0.556,1.041,0.0,0.0,1.471
solid,2.722,2.25,0.911,0.556,3.122,1.836,0.0,1.471
monday,2.687,2.013,1.49,0.556,1.041,0.0,0.0,1.471
moves,2.592,1.776,1.573,0.556,1.041,0.612,0.0,1.471
imma,2.529,0.829,1.821,1.113,0.0,3.06,4.31,1.471
profession,2.5,1.421,1.738,1.113,0.0,0.612,4.31,1.471
authority,2.413,1.184,1.738,1.669,1.041,0.612,4.31,1.471
2002,2.287,1.776,1.407,2.226,1.041,0.0,0.0,1.471
spent,2.25,1.895,1.656,0.0,0.0,0.612,0.0,1.471
cbs,2.248,1.895,1.49,0.556,0.0,1.224,0.0,1.471
match,2.164,2.013,1.076,3.339,0.0,0.612,0.0,1.471
conscious,2.14,1.184,1.821,1.669,0.0,1.224,0.0,1.471
disclaimer,2.086,1.895,1.324,1.113,2.081,0.612,0.0,1.471
sent,1.996,2.25,1.076,1.669,1.041,0.612,0.0,1.471
ha,1.881,0.947,1.738,1.113,2.081,2.448,0.0,1.471
cd,1.827,1.54,0.993,2.226,4.162,1.836,4.31,1.471
decide,1.824,1.421,1.49,0.556,1.041,3.06,0.0,1.471
dignity,1.804,2.132,1.49,0.556,0.0,0.0,0.0,1.471
rochester,1.787,1.421,1.573,1.669,2.081,0.612,0.0,1.471
21st,1.706,2.013,1.159,2.226,0.0,0.612,4.31,1.471
cruz,1.695,1.303,1.656,2.782,1.041,0.0,0.0,1.471
