user_id,has_pronouns,followers_sampled,raw_match,raw_non_match,percent_match,percent_non_match
3982084699,0,1000,973,27,0.973,0.027
865682003600998401,1,108,35,73,0.32407407407407407,0.6759259259259259
2151968168,0,1000,996,4,0.996,0.004
3341362094,1,1000,117,883,0.117,0.883
2363026495,0,779,772,7,0.9910141206675225,0.008985879332477536
2158724590,1,149,8,141,0.053691275167785234,0.9463087248322147
337749839,0,250,250,0,1.0,0.0
1429560969596919817,1,177,2,175,0.011299435028248588,0.9887005649717514
1084612782367096833,0,32,31,1,0.96875,0.03125
99703959,1,34,0,34,0.0,1.0
1225717039282651136,0,19,19,0,1.0,0.0
446852119,1,753,15,738,0.0199203187250996,0.9800796812749004
4884962979,0,7,7,0,1.0,0.0
1380504408459476993,1,600,63,537,0.105,0.895
1052426645934628864,0,1000,841,159,0.841,0.159
1248707082120986636,1,80,24,56,0.3,0.7
364540286,0,216,214,2,0.9907407407407407,0.009259259259259259
1000995072127549440,1,367,34,333,0.09264305177111716,0.9073569482288828
282910010,0,68,68,0,1.0,0.0
1331762862226857984,1,163,17,146,0.10429447852760736,0.8957055214723927
912119118572265472,0,84,84,0,1.0,0.0
367820872,1,1000,108,892,0.108,0.892
463246083,1,1000,121,879,0.121,0.879
16827335,0,91,89,2,0.978021978021978,0.02197802197802198
16952910,1,638,23,615,0.03605015673981191,0.9639498432601881
1020794714071547904,0,15,15,0,1.0,0.0
29493196,1,103,5,98,0.04854368932038835,0.9514563106796117
57870600,0,976,971,5,0.9948770491803278,0.005122950819672131
1344147584793776128,1,18,2,16,0.1111111111111111,0.8888888888888888
14065981,0,1000,985,15,0.985,0.015
8816482,1,1000,71,929,0.071,0.929
743651953499045888,0,294,293,1,0.9965986394557823,0.003401360544217687
547097840,1,294,4,290,0.013605442176870748,0.9863945578231292
378171631,0,52,50,2,0.9615384615384616,0.038461538461538464
4843011586,1,54,17,37,0.3148148148148148,0.6851851851851852
25237780,0,459,453,6,0.9869281045751634,0.013071895424836602
871063417,1,140,20,120,0.14285714285714285,0.8571428571428571
1393806645789003782,0,27,27,0,1.0,0.0
614320813,1,1000,153,847,0.153,0.847
1517815209934524416,0,10,10,0,1.0,0.0
1518331146,1,168,15,153,0.08928571428571429,0.9107142857142857
1006069100634824704,0,78,78,0,1.0,0.0
2887817125,1,58,12,46,0.20689655172413793,0.7931034482758621
255888116,0,77,77,0,1.0,0.0
2944838691,1,56,9,47,0.16071428571428573,0.8392857142857143
1429505560773201922,0,4,4,0,1.0,0.0
224517275,1,1000,62,938,0.062,0.938
844435626,0,101,100,1,0.9900990099009901,0.009900990099009901
1022546294005542919,1,212,76,136,0.3584905660377358,0.6415094339622641
364007698,0,142,142,0,1.0,0.0
1274545002736164864,1,1000,5,995,0.005,0.995
129050856,0,1000,971,29,0.971,0.029
2342768816,1,1000,42,958,0.042,0.958
1342887390537510912,0,2,2,0,1.0,0.0
1236184439287406592,1,1000,105,895,0.105,0.895
1438157987097546754,1,1000,31,969,0.031,0.969
34027316,0,680,669,11,0.9838235294117647,0.016176470588235296
972682466,1,1000,215,785,0.215,0.785
380736511,0,574,573,1,0.9982578397212544,0.0017421602787456446
1085391391,1,1000,300,700,0.3,0.7
1647854161,0,1000,989,11,0.989,0.011
334162223,1,1000,23,977,0.023,0.977
927189280304324608,1,143,1,142,0.006993006993006993,0.993006993006993
288016375,0,114,114,0,1.0,0.0
952956400568864768,1,919,206,713,0.22415669205658323,0.7758433079434167
786754544193540096,0,117,117,0,1.0,0.0
16000711,1,1000,113,887,0.113,0.887
231241446,0,484,483,1,0.9979338842975206,0.002066115702479339
69039416,1,143,13,130,0.09090909090909091,0.9090909090909091
708885216899674112,0,454,454,0,1.0,0.0
1269340731262599170,1,83,18,65,0.21686746987951808,0.7831325301204819
1407386316225101827,0,6,6,0,1.0,0.0
1311040584946249729,1,173,5,168,0.028901734104046242,0.9710982658959537
21319922,0,763,762,1,0.9986893840104849,0.001310615989515072
96595448,1,577,35,542,0.060658578856152515,0.9393414211438474
1456098101685481474,0,15,15,0,1.0,0.0
20193302,1,198,18,180,0.09090909090909091,0.9090909090909091
1292355209075793927,0,40,40,0,1.0,0.0
1114716965074087936,1,1000,26,974,0.026,0.974
263017895,0,330,329,1,0.996969696969697,0.0030303030303030303
881659835355410433,1,155,26,129,0.16774193548387098,0.832258064516129
1852064478,0,1000,993,7,0.993,0.007
2200600644,1,495,44,451,0.08888888888888889,0.9111111111111111
588774998,0,367,364,3,0.9918256130790191,0.008174386920980926
423038114,1,385,63,322,0.16363636363636364,0.8363636363636363
1403192726343008259,0,30,28,2,0.9333333333333333,0.06666666666666667
17918028,1,332,22,310,0.06626506024096386,0.9337349397590361
727104763565871106,0,1000,961,39,0.961,0.039
3235530932,1,255,29,226,0.11372549019607843,0.8862745098039215
1183375310869258240,0,793,792,1,0.9987389659520807,0.0012610340479192938
1262484777254490117,1,1000,116,884,0.116,0.884
1047861525774589954,0,86,84,2,0.9767441860465116,0.023255813953488372
1202404187017007104,1,1000,108,892,0.108,0.892
1473887721265373184,0,4,4,0,1.0,0.0
1331645491608633350,1,327,26,301,0.07951070336391437,0.9204892966360856
839515922293473281,0,4,4,0,1.0,0.0
817426296,1,183,33,150,0.18032786885245902,0.819672131147541
1452856907228712961,0,1000,852,148,0.852,0.148
1392845401338826759,1,32,7,25,0.21875,0.78125
2162889819,0,136,132,4,0.9705882352941176,0.029411764705882353
274726979,1,1000,76,924,0.076,0.924
3239247607,0,431,431,0,1.0,0.0
12125182,1,1000,68,932,0.068,0.932
920120535589285888,0,158,157,1,0.9936708860759493,0.006329113924050633
