bigram,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
the path,1.495,1.426,0.83,0.559,2.089,0.614,0.0,1.037
with others,1.49,1.426,0.913,0.559,1.045,0.614,0.0,1.037
you wish,1.486,0.832,1.494,0.0,0.0,0.0,4.371,1.037
the government,1.482,1.07,0.83,1.676,2.089,1.228,0.0,1.037
and bred,1.425,0.832,1.328,0.0,0.0,1.843,0.0,1.037
moving forward,1.4,1.545,0.913,1.117,0.0,0.0,0.0,1.037
it -,1.387,1.426,0.83,0.559,0.0,1.228,4.371,1.037
you be,1.385,1.307,0.913,0.559,1.045,0.614,4.371,1.037
there's no,1.378,0.713,1.245,0.0,2.089,1.228,4.371,1.037
to check,1.361,0.713,1.162,2.234,2.089,0.0,0.0,1.037
sister daughter,1.355,0.0,2.159,0.0,0.0,0.0,0.0,1.037
are on,1.317,1.188,0.747,1.117,4.178,0.0,4.371,1.037
of great,1.31,1.07,1.162,0.559,1.045,0.614,0.0,1.037
the mountains,1.306,1.307,1.162,0.0,1.045,0.0,0.0,1.037
the air,1.267,1.664,0.83,0.559,0.0,0.614,0.0,1.037
someone else,1.265,1.188,1.079,0.559,1.045,0.614,0.0,1.037
fuck with,1.264,0.594,1.162,0.559,2.089,1.843,4.371,1.037
can have,1.26,0.832,1.411,1.117,0.0,0.0,0.0,1.037
how can,1.223,1.188,1.079,0.559,1.045,0.614,0.0,1.037
hotmail com,1.196,1.545,0.747,1.117,1.045,0.614,0.0,1.037
to any,1.19,1.07,0.83,1.117,2.089,1.843,0.0,1.037
get on,1.172,1.188,0.83,1.117,1.045,1.228,4.371,1.037
and girls,1.161,0.594,1.411,0.559,0.0,1.843,0.0,1.037
it just,1.15,1.07,0.996,1.117,0.0,1.843,0.0,1.037
a political,1.131,1.545,0.996,0.0,0.0,0.614,0.0,1.037
following me,1.131,1.664,0.747,0.559,2.089,0.0,0.0,1.037
dream is,1.13,0.951,1.245,0.559,0.0,1.228,0.0,1.037
people will,1.085,1.783,0.747,0.559,0.0,0.614,0.0,1.037
the fire,1.073,1.07,1.162,1.117,0.0,0.614,0.0,1.037
all lives,1.071,1.426,0.913,0.559,1.045,0.614,0.0,1.037
person you,1.065,0.713,0.913,2.234,1.045,2.457,0.0,1.037
freelance photographer,1.04,0.713,1.411,0.559,2.089,0.0,0.0,1.037
of anything,1.04,0.832,1.162,1.676,1.045,0.614,0.0,1.037
a dreamer,1.021,0.713,1.328,1.117,0.0,1.228,0.0,1.037
johns hopkins,1.016,1.188,0.913,0.0,1.045,1.843,4.371,1.037
have nothing,1.016,0.951,0.83,2.793,1.045,1.228,0.0,1.037
in tx,1.003,1.664,0.913,0.0,0.0,0.614,0.0,1.037
of wine,0.992,0.713,1.661,0.0,0.0,0.0,0.0,1.037
save lives,0.981,1.07,1.162,1.676,0.0,0.0,0.0,1.037
can we,0.968,0.832,1.245,0.559,1.045,1.228,0.0,1.037
and kind,0.961,0.832,1.162,1.676,0.0,1.228,0.0,1.037
and me,0.953,0.832,1.162,1.676,0.0,1.228,0.0,1.037
currently living,0.929,1.664,0.913,0.559,0.0,0.0,0.0,1.037
since 2011,0.918,1.426,0.996,0.559,0.0,0.614,0.0,1.037
found it,0.878,1.07,1.245,0.0,0.0,1.228,0.0,1.037
like everyone,0.836,1.307,0.664,1.117,2.089,1.843,0.0,1.037
protector of,0.832,0.951,1.411,0.559,0.0,0.0,0.0,1.037
a funny,0.821,1.307,0.664,1.117,1.045,2.457,0.0,1.037
for congress,0.799,1.664,0.83,0.0,0.0,1.228,0.0,1.037
sarcasm is,0.799,0.594,1.744,0.0,0.0,0.0,0.0,1.037
raised by,0.797,0.951,1.328,0.0,0.0,1.228,0.0,1.037
no reason,0.771,1.664,0.747,1.117,0.0,0.614,0.0,1.037
seen in,0.757,0.832,1.079,0.559,1.045,2.457,0.0,1.037
work i,0.748,1.07,1.162,0.0,2.089,0.614,0.0,1.037
golden retriever,0.727,1.188,0.83,1.117,3.134,0.0,4.371,1.037
just happy,0.714,0.951,1.245,0.559,2.089,0.0,0.0,1.037
this i,0.711,0.951,1.162,0.559,2.089,0.0,4.371,1.037
what would,0.711,0.475,1.744,0.0,0.0,0.614,0.0,1.037
teacher i,0.7,0.951,1.245,0.559,0.0,0.614,4.371,1.037
and pizza,0.645,1.188,0.913,1.117,1.045,0.614,4.371,1.037
cal poly,0.632,0.951,1.162,0.559,2.089,0.614,0.0,1.037
associate at,0.621,1.307,1.162,0.559,0.0,0.0,0.0,1.037
post on,0.617,1.783,0.498,0.0,2.089,1.843,0.0,1.037
videos about,0.49,2.496,0.249,0.0,1.045,0.614,0.0,1.037
love god,7.977,0.832,1.328,0.559,0.0,0.614,0.0,0.997
the fullest,7.011,1.307,1.079,0.559,0.0,0.0,0.0,0.997
nft collector,6.685,0.832,1.411,0.0,1.045,0.0,0.0,0.997
son brother,4.38,2.852,0.083,0.0,0.0,0.0,0.0,0.997
to serve,3.984,1.188,0.996,0.0,0.0,1.843,0.0,0.997
life coach,3.196,1.188,1.079,0.0,0.0,1.228,0.0,0.997
to promote,3.005,0.951,1.162,0.0,2.089,0.614,0.0,0.997
football fan,2.981,1.307,1.079,0.559,0.0,0.0,0.0,0.997
a husband,2.939,2.258,0.415,0.0,0.0,0.0,4.371,0.997
in south,2.777,1.664,0.83,0.559,0.0,0.0,0.0,0.997
my ig,2.772,1.07,0.913,1.117,2.089,0.614,0.0,0.997
https //m,2.597,1.545,0.664,1.117,1.045,0.0,4.371,0.997
new single,2.592,1.188,0.913,0.559,2.089,0.614,0.0,0.997
see it,2.575,1.188,1.162,0.0,0.0,0.614,0.0,0.997
married with,2.544,1.307,0.83,0.559,3.134,0.0,0.0,0.997
a kind,2.456,1.188,0.664,0.0,0.0,3.685,4.371,0.997
only fans,2.445,0.594,1.162,1.676,1.045,1.228,0.0,0.997
do all,2.443,1.07,0.996,0.559,0.0,1.228,4.371,0.997
only the,2.325,1.07,0.996,0.0,0.0,1.843,4.371,0.997
a reason,2.287,0.951,1.245,0.0,0.0,1.228,0.0,0.997
they can,2.171,0.951,0.996,1.117,0.0,1.843,0.0,0.997
music sports,2.162,1.664,0.747,0.0,1.045,0.614,0.0,0.997
and much,2.134,1.07,1.079,0.559,0.0,1.228,0.0,0.997
and of,2.114,1.188,1.162,0.0,1.045,0.0,0.0,0.997
good times,1.965,1.545,0.913,0.0,1.045,0.0,0.0,0.997
so that,1.932,0.951,1.079,0.559,0.0,1.228,4.371,0.997
true to,1.857,1.307,0.83,1.117,0.0,0.614,4.371,0.997
the better,1.837,1.188,1.162,0.0,0.0,0.614,0.0,0.997
the red,1.833,1.188,0.83,0.559,2.089,0.614,4.371,0.997
is worth,1.833,1.07,0.996,0.559,1.045,1.228,0.0,0.997
the center,1.804,0.832,1.162,2.234,0.0,0.0,0.0,0.997
i t,1.783,1.545,0.581,1.117,1.045,1.228,0.0,0.997
now https,1.76,1.307,0.664,2.793,0.0,0.614,0.0,0.997
come join,1.737,1.07,0.581,2.793,2.089,0.614,4.371,0.997
for children,1.706,0.713,1.162,0.559,1.045,1.843,0.0,0.997
and videos,1.679,1.783,0.498,1.117,2.089,0.0,0.0,0.997
channel https,1.659,1.664,0.747,0.559,0.0,0.614,0.0,0.997
and women,1.649,0.951,0.913,0.559,0.0,1.843,8.741,0.997
let’s get,1.618,0.475,1.411,0.559,1.045,1.228,0.0,0.997
no time,1.618,1.426,0.913,0.559,1.045,0.0,0.0,0.997
i'm from,1.581,1.07,0.747,1.676,0.0,1.843,4.371,0.997
a local,1.578,1.07,0.83,1.676,2.089,0.614,0.0,0.997
if they,1.548,1.307,0.913,0.0,2.089,0.0,4.371,0.997
support for,1.543,1.426,0.996,0.0,1.045,0.0,0.0,0.997
in everything,1.501,1.307,0.747,2.234,0.0,0.614,0.0,0.997
of houston,1.497,1.545,0.913,0.559,0.0,0.0,0.0,0.997
the work,1.491,1.188,1.079,0.0,1.045,0.614,0.0,0.997
can change,1.447,0.951,1.162,1.117,0.0,0.614,0.0,0.997
self love,1.423,0.238,1.577,1.117,0.0,1.228,0.0,0.997
a future,1.405,1.07,1.162,0.0,0.0,1.228,0.0,0.997
and teacher,1.398,1.307,1.079,0.0,0.0,0.614,0.0,0.997
the history,1.383,1.783,0.83,0.0,0.0,0.0,0.0,0.997
and coming,1.378,1.783,0.249,1.117,0.0,3.071,0.0,0.997
concerned citizen,1.35,1.188,1.162,0.559,0.0,0.0,0.0,0.997
fashion and,1.35,0.832,1.162,0.559,0.0,0.614,8.741,0.997
from chicago,1.344,1.664,0.249,3.351,2.089,0.0,0.0,0.997
rhode island,1.278,1.545,0.747,0.0,0.0,1.228,4.371,0.997
a photographer,1.276,0.951,1.079,0.559,0.0,1.843,0.0,0.997
a music,1.273,1.783,0.664,1.117,0.0,0.0,0.0,0.997
on xbox,1.258,2.02,0.581,0.0,1.045,0.0,0.0,0.997
me be,1.245,1.07,0.83,1.117,1.045,1.843,0.0,0.997
are no,1.245,1.307,0.747,1.117,0.0,1.843,0.0,0.997
your fav,1.225,1.07,0.996,0.559,1.045,1.228,0.0,0.997
life a,1.199,1.426,0.83,1.117,1.045,0.0,0.0,0.997
me like,1.198,1.07,0.996,0.559,1.045,1.228,0.0,0.997
and local,1.175,0.832,0.83,2.234,0.0,1.843,4.371,0.997
nothing else,1.148,1.07,0.664,1.117,3.134,1.228,4.371,0.997
this for,1.124,0.594,1.162,1.117,1.045,1.843,0.0,0.997
of minnesota,1.111,0.951,1.245,0.0,0.0,1.228,0.0,0.997
beer lover,1.108,1.545,0.996,0.0,0.0,0.0,0.0,0.997
google certified,1.102,0.713,1.577,0.0,0.0,0.0,0.0,0.997
that's what,1.096,1.426,1.079,0.0,0.0,0.0,0.0,0.997
beyond the,1.091,0.832,0.913,1.676,1.045,1.843,0.0,0.997
you if,1.08,0.951,1.079,0.0,2.089,1.228,0.0,0.997
i stay,1.04,0.475,1.411,1.117,1.045,0.614,0.0,0.997
mean i,0.999,1.307,0.83,1.676,0.0,0.614,0.0,0.997
the death,0.977,1.188,1.162,0.559,0.0,0.0,0.0,0.997
for her,0.966,0.119,1.661,0.559,1.045,1.228,0.0,0.997
be loved,0.953,1.07,1.079,0.0,1.045,1.228,0.0,0.997
can go,0.95,1.07,0.996,0.559,0.0,1.228,4.371,0.997
the dog,0.928,0.832,1.162,0.0,1.045,1.843,0.0,0.997
/ https,0.922,1.426,0.747,0.559,1.045,1.228,0.0,0.997
made with,0.917,0.594,1.079,2.234,1.045,1.228,0.0,0.997
something i,0.898,1.188,0.83,0.559,0.0,2.457,0.0,0.997
so i'm,0.896,1.901,0.581,0.0,1.045,0.614,0.0,0.997
marketing director,0.876,0.832,1.245,1.117,1.045,0.0,0.0,0.997
i went,0.821,1.188,0.913,0.0,3.134,0.614,0.0,0.997
of research,0.819,1.783,0.83,0.0,0.0,0.0,0.0,0.997
and democracy,0.786,1.545,0.913,0.0,0.0,0.614,0.0,0.997
a space,0.737,0.951,0.747,2.234,2.089,0.614,4.371,0.997
21 and,0.713,1.07,0.664,2.234,1.045,1.843,0.0,0.997
here trying,0.698,0.832,1.328,1.117,0.0,0.0,0.0,0.997
at everything,0.681,1.783,0.664,0.559,0.0,0.614,0.0,0.997
http //facebook,5.275,0.357,1.577,0.559,1.045,0.0,0.0,0.958
love life,5.168,0.594,1.328,0.0,1.045,1.228,0.0,0.958
on facebook,4.272,0.713,1.328,1.117,0.0,0.0,0.0,0.958
to god,3.727,0.832,1.245,0.0,0.0,0.614,4.371,0.958
is our,3.688,1.07,1.079,0.559,1.045,0.0,0.0,0.958
love jesus,3.567,1.07,1.245,0.0,0.0,0.0,0.0,0.958
do your,3.396,0.951,0.83,1.676,3.134,0.0,0.0,0.958
office of,3.014,0.832,1.245,0.0,2.089,0.0,0.0,0.958
tampa bay,2.808,1.545,0.747,0.0,1.045,0.614,0.0,0.958
helping others,2.799,1.426,0.83,0.0,1.045,0.614,0.0,0.958
customer service,2.72,1.426,0.581,1.117,0.0,1.228,4.371,0.958
basketball and,2.568,1.426,0.913,0.0,1.045,0.0,0.0,0.958
a positive,2.34,1.188,0.913,0.0,2.089,0.614,0.0,0.958
free spirit,2.296,0.238,1.494,0.559,1.045,1.228,0.0,0.958
washington dc,2.254,1.307,0.996,0.559,0.0,0.0,0.0,0.958
will follow,2.239,1.664,0.415,1.676,0.0,0.614,4.371,0.958
over everything,2.202,0.713,0.996,1.676,1.045,1.228,0.0,0.958
it takes,2.182,0.713,1.162,1.117,0.0,1.228,0.0,0.958
instagram -,2.057,1.307,0.664,1.676,2.089,0.0,0.0,0.958
the office,1.971,0.832,1.162,0.559,1.045,0.614,0.0,0.958
it comes,1.943,0.832,1.162,0.559,1.045,0.0,4.371,0.958
turn on,1.938,1.07,0.83,1.117,0.0,1.228,4.371,0.958
brand ambassador,1.925,1.07,1.162,0.559,0.0,0.0,0.0,0.958
e s,1.862,0.713,1.162,1.117,1.045,0.614,0.0,0.958
and free,1.826,1.307,0.747,0.559,0.0,1.228,4.371,0.958
you would,1.791,1.07,0.996,0.559,0.0,0.614,4.371,0.958
not what,1.734,0.832,1.162,1.117,0.0,0.0,4.371,0.958
with his,1.728,2.615,0.083,0.559,0.0,0.0,0.0,0.958
the ones,1.717,1.426,0.498,1.676,1.045,1.228,0.0,0.958
the morning,1.703,1.307,0.996,0.0,1.045,0.0,0.0,0.958
ability to,1.657,0.951,0.913,1.117,1.045,1.228,0.0,0.958
to lose,1.655,0.713,0.996,2.234,0.0,1.228,0.0,0.958
future is,1.655,0.951,0.996,0.0,1.045,1.843,0.0,0.958
to book,1.655,0.357,0.747,1.117,2.089,4.913,0.0,0.958
me just,1.633,0.357,0.996,1.676,2.089,2.457,0.0,0.958
a former,1.616,1.07,1.079,0.559,0.0,0.614,0.0,0.958
what happens,1.611,1.545,0.913,0.0,0.0,0.0,0.0,0.958
just being,1.609,1.426,0.664,1.117,0.0,1.228,0.0,0.958
take your,1.541,1.188,0.996,1.117,0.0,0.0,0.0,0.958
native texan,1.515,0.594,1.494,0.0,0.0,0.614,0.0,0.958
the story,1.506,1.307,0.664,1.117,0.0,0.614,8.741,0.958
partner at,1.499,1.307,0.996,0.0,0.0,0.614,0.0,0.958
up a,1.458,1.307,0.996,0.0,1.045,0.0,0.0,0.958
kid from,1.458,1.783,0.332,0.0,3.134,1.228,0.0,0.958
know where,1.434,0.713,1.245,0.0,1.045,0.614,4.371,0.958
watching the,1.433,0.951,1.162,0.559,0.0,0.614,0.0,0.958
loving it,1.427,1.307,0.581,1.676,1.045,0.614,4.371,0.958
outdoors and,1.422,1.188,1.079,0.0,0.0,0.614,0.0,0.958
and development,1.414,1.664,0.581,0.0,2.089,0.0,4.371,0.958
me now,1.414,1.07,0.996,0.559,0.0,1.228,0.0,0.958
meet ups,1.409,0.119,1.494,0.559,1.045,1.843,0.0,0.958
keep moving,1.403,1.307,0.913,1.117,0.0,0.0,0.0,0.958
go follow,1.4,1.426,0.415,1.676,2.089,1.228,0.0,0.958
to let,1.39,0.832,1.079,1.117,2.089,0.0,0.0,0.958
2 kids,1.381,0.594,1.411,0.559,1.045,0.0,0.0,0.958
real and,1.365,0.832,1.079,0.559,1.045,1.228,0.0,0.958
contributor for,1.355,1.664,0.747,0.0,0.0,0.614,0.0,0.958
got it,1.339,1.545,0.664,1.676,0.0,0.0,0.0,0.958
blog http,1.339,0.713,1.079,0.559,2.089,1.228,0.0,0.958
hate the,1.308,1.188,0.83,0.559,3.134,0.0,0.0,0.958
and over,1.302,2.377,0.249,0.0,0.0,0.614,0.0,0.958
in colorado,1.288,1.426,0.83,0.559,0.0,0.614,0.0,0.958
anything that,1.288,0.951,0.83,0.559,4.178,0.614,0.0,0.958
striving for,1.271,0.951,1.245,0.559,0.0,0.0,0.0,0.958
of political,1.245,1.426,0.913,0.559,0.0,0.0,0.0,0.958
here just,1.212,1.307,0.332,0.0,5.223,1.843,4.371,0.958
to believe,1.183,1.188,0.996,0.0,0.0,1.228,0.0,0.958
up your,1.175,1.07,1.162,0.0,1.045,0.0,0.0,0.958
need is,1.166,0.951,0.83,0.559,1.045,1.843,4.371,0.958
//vm tiktok,1.142,1.07,0.913,0.559,1.045,1.228,0.0,0.958
1 in,1.137,1.664,0.747,0.559,0.0,0.0,0.0,0.958
he was,1.122,1.901,0.581,0.0,0.0,0.614,0.0,0.958
it so,1.115,1.07,0.747,0.0,3.134,1.843,0.0,0.958
me when,1.106,0.832,1.079,0.559,1.045,1.228,0.0,0.958
and instagram,1.067,1.07,0.664,3.91,0.0,0.0,0.0,0.958
podcast http,1.065,1.901,0.664,0.0,0.0,0.0,0.0,0.958
my side,1.06,0.475,1.245,2.234,1.045,0.0,0.0,0.958
8th grade,1.054,0.594,1.494,0.0,0.0,0.614,0.0,0.958
u r,1.027,0.951,0.996,1.676,0.0,0.614,0.0,0.958
it’s my,1.025,0.713,1.162,1.117,2.089,0.0,0.0,0.958
disc golf,1.01,2.139,0.498,0.0,0.0,0.0,0.0,0.958
your friends,1.008,1.545,0.664,1.676,0.0,0.0,0.0,0.958
lack of,0.99,1.307,0.664,1.117,1.045,1.228,0.0,0.958
and part,0.955,1.307,0.498,0.559,1.045,2.457,4.371,0.958
just don't,0.935,1.426,0.664,1.676,0.0,0.0,4.371,0.958
even the,0.922,1.188,0.996,0.0,1.045,0.614,0.0,0.958
the sweetest,0.92,0.713,1.411,0.559,0.0,0.0,0.0,0.958
that my,0.893,1.07,1.162,0.0,1.045,0.0,0.0,0.958
are of,0.856,1.426,0.747,1.117,0.0,0.614,0.0,0.958
partnered with,0.845,1.545,0.664,0.0,1.045,1.228,0.0,0.958
is forever,0.819,0.594,1.328,0.0,0.0,1.843,0.0,0.958
love not,0.815,1.07,0.83,1.117,0.0,1.843,0.0,0.958
i’m pretty,0.777,0.832,1.162,0.559,0.0,0.614,4.371,0.958
world better,0.766,0.832,1.079,0.0,0.0,2.457,0.0,0.958
reporter covering,0.753,0.713,1.411,0.0,1.045,0.0,0.0,0.958
old to,0.753,1.07,0.996,1.117,0.0,0.614,0.0,0.958
my entire,0.612,0.594,1.245,1.117,0.0,0.614,4.371,0.958
hablo espa,0.573,0.951,0.83,0.559,3.134,1.228,0.0,0.958
located in,8.651,0.951,0.747,1.676,1.045,0.614,4.371,0.918
hosted by,4.47,1.188,0.747,0.0,0.0,0.0,17.483,0.918
the community,4.384,0.832,1.079,1.676,0.0,0.0,0.0,0.918
on our,3.942,1.426,0.664,1.117,0.0,0.0,4.371,0.918
learn more,3.618,1.188,0.83,0.0,1.045,1.228,0.0,0.918
create a,2.647,1.07,0.747,1.676,0.0,1.228,0.0,0.918
green bay,2.582,1.188,1.079,0.0,0.0,0.0,0.0,0.918
to those,2.459,1.307,0.913,0.0,0.0,0.614,0.0,0.918
of south,2.423,0.713,1.245,0.0,1.045,0.0,4.371,0.918
of duty,2.331,1.664,0.664,0.559,0.0,0.0,0.0,0.918
the public,2.298,0.832,0.913,1.117,3.134,0.0,0.0,0.918
best in,2.294,0.832,0.664,1.117,3.134,1.228,4.371,0.918
types of,2.292,1.07,0.581,1.117,4.178,0.614,0.0,0.918
of 6,2.255,0.713,1.162,0.559,0.0,0.614,4.371,0.918
com ig,2.211,1.188,0.83,0.0,0.0,1.843,0.0,0.918
live to,2.21,0.951,0.996,1.117,1.045,0.0,0.0,0.918
please follow,2.173,1.664,0.415,1.117,1.045,0.0,4.371,0.918
you only,2.171,0.594,1.411,0.0,0.0,0.614,0.0,0.918
southern california,2.125,1.901,0.415,0.0,0.0,1.228,0.0,0.918
all types,2.057,1.307,0.581,1.676,2.089,0.0,0.0,0.918
a smile,1.993,1.188,0.747,0.0,2.089,1.228,0.0,0.918
single dad,1.899,2.615,0.083,0.0,0.0,0.0,0.0,0.918
all animals,1.899,1.426,0.913,0.0,0.0,0.0,0.0,0.918
a home,1.872,0.832,0.913,1.676,2.089,0.0,0.0,0.918
expert in,1.831,1.307,0.747,0.559,1.045,0.614,0.0,0.918
in sports,1.776,0.951,1.245,0.0,0.0,0.0,0.0,0.918
let your,1.774,0.713,0.996,0.0,3.134,1.228,0.0,0.918
or get,1.772,0.951,0.83,0.559,2.089,1.228,0.0,0.918
because you,1.771,0.951,0.913,0.559,1.045,1.228,0.0,0.918
life my,1.756,0.832,0.83,2.793,0.0,0.614,0.0,0.918
look for,1.743,0.951,0.996,0.0,1.045,1.228,0.0,0.918
collector and,1.717,1.188,0.747,1.117,2.089,0.0,0.0,0.918
and its,1.715,1.07,0.747,1.676,0.0,0.614,4.371,0.918
mother daughter,1.71,0.0,1.827,0.0,0.0,0.614,0.0,0.918
work to,1.666,0.832,1.162,0.0,1.045,0.614,0.0,0.918
happy and,1.602,1.188,0.83,1.117,1.045,0.0,0.0,0.918
/ ig,1.589,0.951,0.664,2.234,1.045,1.228,0.0,0.918
to 1,1.574,0.357,1.577,0.559,0.0,0.0,0.0,0.918
a chance,1.559,0.951,0.747,1.117,0.0,1.843,4.371,0.918
your time,1.53,1.188,1.079,0.0,0.0,0.0,0.0,0.918
ideas and,1.519,0.713,0.913,1.676,1.045,1.228,0.0,0.918
are personal,1.517,1.901,0.498,0.0,0.0,0.0,4.371,0.918
day by,1.517,0.832,0.83,1.676,1.045,1.228,0.0,0.918
for 20,1.497,1.307,0.747,0.559,0.0,0.614,4.371,0.918
of michigan,1.49,1.545,0.83,0.0,0.0,0.0,0.0,0.918
meeting new,1.464,1.545,0.498,1.676,0.0,0.614,0.0,0.918
will find,1.462,1.188,0.913,0.0,1.045,0.0,4.371,0.918
force veteran,1.453,1.426,0.747,0.559,0.0,0.614,0.0,0.918
miss you,1.453,0.832,1.079,0.559,1.045,0.614,0.0,0.918
in austin,1.425,1.07,0.913,1.117,0.0,0.614,0.0,0.918
is available,1.418,1.188,0.996,0.559,0.0,0.0,0.0,0.918
all for,1.361,0.832,1.162,0.559,0.0,0.614,0.0,0.918
on their,1.339,0.713,1.079,1.117,0.0,0.614,4.371,0.918
and roll,1.333,1.307,0.913,0.0,1.045,0.0,0.0,0.918
with two,1.317,1.07,0.913,0.559,2.089,0.0,0.0,0.918
to fuck,1.315,1.07,0.747,0.559,1.045,1.228,4.371,0.918
rock n,1.297,0.832,1.079,0.559,0.0,0.614,4.371,0.918
the water,1.293,1.188,0.913,0.0,1.045,0.614,0.0,0.918
story of,1.289,1.664,0.498,0.559,0.0,0.614,4.371,0.918
alum and,1.288,1.545,0.83,0.0,0.0,0.0,0.0,0.918
in to,1.269,1.188,0.996,0.559,0.0,0.0,0.0,0.918
even when,1.269,0.594,1.162,1.117,1.045,0.614,0.0,0.918
to move,1.267,1.188,0.913,0.0,1.045,0.614,0.0,0.918
on top,1.265,1.188,0.747,1.117,1.045,0.614,0.0,0.918
you really,1.26,0.832,0.664,1.676,1.045,2.457,0.0,0.918
- ig,1.258,1.07,0.83,0.559,2.089,0.614,0.0,0.918
have one,1.256,1.07,0.83,0.559,2.089,0.614,0.0,0.918
just do,1.242,0.832,1.079,0.0,1.045,1.228,0.0,0.918
you deserve,1.242,0.713,1.162,0.559,2.089,0.0,0.0,0.918
21st century,1.227,1.307,0.581,1.676,0.0,0.614,4.371,0.918
beautiful and,1.227,0.951,0.83,1.676,0.0,0.614,4.371,0.918
your new,1.218,0.475,0.83,3.351,1.045,1.228,0.0,0.918
best selling,1.214,0.832,0.996,0.559,2.089,0.614,0.0,0.918
state grad,1.199,1.783,0.581,0.0,0.0,0.614,0.0,0.918
in ohio,1.194,0.832,0.913,1.117,2.089,0.0,4.371,0.918
it you,1.19,0.832,0.996,0.559,0.0,1.843,0.0,0.918
director -,1.188,1.545,0.747,0.0,1.045,0.0,0.0,0.918
the core,1.177,1.07,1.079,0.0,1.045,0.0,0.0,0.918
how many,1.161,0.357,1.411,1.117,0.0,0.614,0.0,0.918
for better,1.157,0.951,1.079,1.117,0.0,0.0,0.0,0.918
- and,1.142,0.832,0.913,2.793,0.0,0.0,0.0,0.918
and die,1.141,0.594,0.913,1.676,1.045,1.228,4.371,0.918
is you,1.137,0.357,1.494,0.559,1.045,0.0,0.0,0.918
story ideas,1.137,0.951,1.079,0.559,0.0,0.614,0.0,0.918
come up,1.122,1.07,0.913,0.559,1.045,0.614,0.0,0.918
fan living,1.115,1.664,0.664,0.0,1.045,0.0,0.0,0.918
music food,1.106,1.426,0.83,0.0,0.0,0.614,0.0,0.918
animal advocate,1.096,0.119,1.744,0.0,0.0,0.614,0.0,0.918
believe it,1.082,1.188,0.747,0.559,0.0,1.843,0.0,0.918
of maryland,1.065,1.426,0.83,0.0,0.0,0.614,0.0,0.918
young people,1.056,0.357,1.577,0.559,0.0,0.0,0.0,0.918
and out,1.043,1.188,0.664,1.117,1.045,0.614,4.371,0.918
you won't,1.016,0.951,0.913,0.0,2.089,1.228,0.0,0.918
no way,0.999,1.545,0.498,1.117,0.0,0.614,4.371,0.918
be shy,0.995,1.307,0.581,1.676,0.0,0.614,4.371,0.918
a musician,0.992,1.545,0.498,0.559,2.089,0.614,0.0,0.918
what’s up,0.975,0.475,0.996,1.117,2.089,1.843,0.0,0.918
and long,0.973,1.426,0.664,0.559,0.0,1.228,0.0,0.918
will you,0.97,0.713,1.079,0.559,1.045,0.614,4.371,0.918
dad -,0.939,2.615,0.083,0.0,0.0,0.0,0.0,0.918
not real,0.937,0.951,0.581,1.117,2.089,2.457,0.0,0.918
step at,0.937,1.07,0.996,0.0,0.0,0.614,4.371,0.918
only to,0.931,0.832,0.747,1.117,1.045,2.457,0.0,0.918
friends are,0.907,0.951,0.83,1.117,1.045,0.0,8.741,0.918
and sexy,0.904,0.713,0.996,0.559,3.134,0.614,0.0,0.918
the door,0.871,1.07,0.747,0.559,1.045,1.843,0.0,0.918
u alum,0.865,0.951,0.996,0.0,1.045,1.228,0.0,0.918
but im,0.861,0.594,0.83,1.117,2.089,2.457,0.0,0.918
engineer /,0.856,2.02,0.249,0.559,1.045,0.614,0.0,0.918
16 years,0.841,1.783,0.332,0.559,1.045,1.228,0.0,0.918
more in,0.841,1.188,0.747,0.0,1.045,1.228,4.371,0.918
is important,0.827,1.188,0.996,0.0,1.045,0.0,0.0,0.918
to school,0.825,0.832,0.996,1.117,1.045,0.614,0.0,0.918
a right,0.808,1.307,0.83,0.559,0.0,0.614,0.0,0.918
or less,0.797,1.188,0.996,0.0,1.045,0.0,0.0,0.918
software and,0.766,2.139,0.249,0.0,1.045,0.0,4.371,0.918
and body,0.764,1.307,0.498,1.676,1.045,1.228,0.0,0.918
feels like,0.759,0.357,0.913,3.91,1.045,0.614,0.0,0.918
author -,0.753,0.475,1.411,0.559,1.045,0.0,0.0,0.918
that does,0.753,1.07,0.415,2.793,3.134,0.0,4.371,0.918
25 yrs,0.733,1.307,0.581,0.559,0.0,1.228,8.741,0.918
funny guy,0.711,2.139,0.0,0.0,2.089,1.843,0.0,0.918
liberal arts,0.696,1.188,0.83,0.0,0.0,1.228,4.371,0.918
at some,0.626,1.901,0.415,0.559,1.045,0.0,0.0,0.918
i remember,0.612,1.07,0.747,0.559,0.0,1.843,4.371,0.918
and english,0.593,1.545,0.581,1.117,0.0,0.0,4.371,0.918
full sail,0.533,1.545,0.332,2.234,0.0,1.228,0.0,0.918
in there,0.474,0.594,1.079,2.234,1.045,0.0,0.0,0.918
twitter page,11.678,1.307,0.913,0.0,0.0,0.0,0.0,0.878
leader in,4.076,1.426,0.747,0.0,1.045,0.0,0.0,0.878
no dm,3.523,0.238,1.494,0.559,0.0,0.614,0.0,0.878
the country,3.469,1.07,0.913,0.0,2.089,0.0,0.0,0.878
group of,2.963,1.307,0.581,0.559,1.045,0.614,4.371,0.878
to earth,2.924,0.713,0.913,1.676,2.089,0.0,0.0,0.878
