token,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
brown,3916,0.02,0.025,0.004,0.003,0.003,0.001,0.056
list,3761,0.02,0.029,0.002,0.002,0.003,0.001,0.056
places,3621,0.021,0.027,0.002,0.002,0.003,0.0,0.056
grown,3401,0.011,0.037,0.004,0.001,0.002,0.0,0.056
ukraine,3152,0.026,0.021,0.004,0.001,0.004,0.0,0.056
summer,3027,0.017,0.029,0.004,0.003,0.003,0.001,0.056
told,2930,0.019,0.029,0.002,0.002,0.004,0.0,0.056
garden,2861,0.015,0.029,0.006,0.001,0.005,0.0,0.056
attention,2860,0.02,0.024,0.005,0.002,0.005,0.0,0.056
philosopher,2737,0.03,0.015,0.006,0.004,0.001,0.0,0.056
just,164254,0.021,0.023,0.004,0.003,0.004,0.001,0.055
no,104037,0.018,0.025,0.005,0.003,0.004,0.001,0.055
good,64844,0.021,0.025,0.003,0.002,0.003,0.001,0.055
podcast,29166,0.028,0.022,0.002,0.001,0.002,0.001,0.055
x,16272,0.018,0.028,0.004,0.002,0.003,0.0,0.055
fanatic,15761,0.026,0.023,0.003,0.002,0.002,0.0,0.055
ass,12898,0.019,0.023,0.006,0.003,0.003,0.0,0.055
feel,12517,0.02,0.023,0.005,0.003,0.003,0.0,0.055
hockey,12473,0.019,0.03,0.002,0.001,0.003,0.0,0.055
else,11309,0.023,0.021,0.005,0.002,0.003,0.001,0.055
attorney,10298,0.021,0.031,0.001,0.0,0.001,0.0,0.055
14,8383,0.023,0.021,0.003,0.003,0.004,0.001,0.055
foodie,7902,0.016,0.034,0.001,0.001,0.003,0.0,0.055
running,7715,0.024,0.025,0.002,0.002,0.002,0.0,0.055
watching,7353,0.018,0.03,0.003,0.002,0.002,0.0,0.055
speak,6485,0.017,0.03,0.003,0.001,0.003,0.001,0.055
early,5447,0.017,0.033,0.002,0.001,0.002,0.0,0.055
pain,5162,0.015,0.026,0.006,0.002,0.005,0.001,0.055
architect,4604,0.037,0.014,0.002,0.001,0.001,0.0,0.055
pm,3191,0.024,0.023,0.003,0.002,0.003,0.001,0.055
and,1018721,0.022,0.023,0.004,0.002,0.003,0.001,0.054
on,255918,0.021,0.023,0.004,0.002,0.003,0.001,0.054
be,151511,0.02,0.024,0.004,0.002,0.003,0.001,0.054
com,123103,0.022,0.022,0.004,0.002,0.003,0.0,0.054
if,73473,0.02,0.022,0.005,0.002,0.004,0.001,0.054
work,41423,0.02,0.025,0.004,0.002,0.003,0.001,0.054
im,23239,0.016,0.02,0.007,0.004,0.006,0.001,0.054
made,21764,0.022,0.022,0.004,0.003,0.003,0.001,0.054
junkie,15603,0.018,0.03,0.002,0.001,0.002,0.0,0.054
would,10972,0.017,0.029,0.003,0.001,0.003,0.001,0.054
should,10059,0.023,0.025,0.002,0.002,0.002,0.001,0.054
tell,9845,0.019,0.026,0.003,0.002,0.003,0.0,0.054
endorsement,8318,0.025,0.024,0.002,0.001,0.002,0.0,0.054
water,8234,0.019,0.026,0.003,0.002,0.003,0.001,0.054
fight,7794,0.019,0.026,0.004,0.002,0.003,0.001,0.054
communications,7489,0.016,0.034,0.001,0.001,0.001,0.0,0.054
va,6583,0.021,0.023,0.003,0.002,0.005,0.0,0.054
female,6526,0.004,0.044,0.001,0.0,0.003,0.002,0.054
production,6269,0.024,0.021,0.004,0.002,0.003,0.0,0.054
i've,6177,0.021,0.023,0.004,0.002,0.003,0.0,0.054
shows,6160,0.017,0.031,0.002,0.001,0.003,0.0,0.054
instructor,5916,0.02,0.028,0.002,0.001,0.002,0.001,0.054
especially,5182,0.021,0.025,0.003,0.002,0.002,0.001,0.054
published,4585,0.018,0.027,0.003,0.0,0.004,0.001,0.054
somewhere,4474,0.017,0.029,0.003,0.001,0.003,0.0,0.054
waiting,3883,0.016,0.031,0.003,0.003,0.002,0.0,0.054
yt,3786,0.026,0.02,0.004,0.002,0.001,0.001,0.054
gets,3671,0.02,0.026,0.003,0.002,0.002,0.001,0.054
apex,3581,0.028,0.012,0.005,0.004,0.004,0.001,0.054
cold,3509,0.017,0.029,0.003,0.002,0.003,0.001,0.054
http,146887,0.024,0.019,0.004,0.002,0.003,0.001,0.053
this,83434,0.018,0.024,0.004,0.002,0.003,0.001,0.053
time,81411,0.02,0.024,0.004,0.002,0.003,0.001,0.053
so,51354,0.018,0.025,0.004,0.002,0.003,0.001,0.053
dm,45987,0.023,0.017,0.005,0.003,0.004,0.001,0.053
media,34070,0.019,0.026,0.003,0.002,0.003,0.0,0.053
future,27625,0.019,0.026,0.003,0.002,0.003,0.001,0.053
year,23722,0.021,0.021,0.005,0.003,0.003,0.001,0.053
//t,23643,0.026,0.019,0.003,0.002,0.002,0.0,0.053
think,18080,0.018,0.024,0.004,0.002,0.004,0.0,0.053
law,17841,0.021,0.029,0.001,0.001,0.002,0.0,0.053
certified,17758,0.017,0.024,0.003,0.003,0.003,0.0,0.053
contact,13739,0.022,0.017,0.006,0.003,0.004,0.001,0.053
child,11829,0.012,0.033,0.003,0.001,0.003,0.001,0.053
even,11186,0.019,0.025,0.003,0.002,0.003,0.001,0.053
times,10334,0.024,0.022,0.003,0.002,0.002,0.0,0.053
texan,6169,0.015,0.033,0.003,0.001,0.001,0.0,0.053
mean,6022,0.017,0.026,0.005,0.0,0.004,0.001,0.053
found,5683,0.019,0.026,0.003,0.001,0.004,0.0,0.053
inside,4402,0.018,0.027,0.002,0.003,0.003,0.0,0.053
joy,4352,0.014,0.032,0.003,0.0,0.003,0.001,0.053
blood,4273,0.018,0.026,0.004,0.002,0.002,0.001,0.053
technical,4110,0.031,0.017,0.002,0.001,0.002,0.0,0.053
yoga,4066,0.008,0.042,0.001,0.0,0.002,0.0,0.053
dm's,4066,0.027,0.016,0.004,0.004,0.002,0.0,0.053
99,2992,0.015,0.03,0.003,0.003,0.003,0.0,0.053
dad,61486,0.046,0.002,0.001,0.002,0.0,0.0,0.052
being,26148,0.019,0.024,0.004,0.002,0.003,0.001,0.052
b,22625,0.017,0.024,0.005,0.002,0.004,0.0,0.052
say,19566,0.02,0.023,0.004,0.001,0.003,0.001,0.052
collector,15245,0.022,0.022,0.004,0.002,0.003,0.0,0.052
try,10535,0.025,0.018,0.003,0.002,0.003,0.001,0.052
lost,9675,0.019,0.024,0.003,0.002,0.003,0.0,0.052
yo,9265,0.02,0.019,0.006,0.003,0.003,0.001,0.052
healthcare,8571,0.017,0.03,0.002,0.001,0.002,0.0,0.052
send,8152,0.018,0.024,0.004,0.003,0.003,0.001,0.052
philly,7069,0.02,0.026,0.002,0.001,0.002,0.001,0.052
drink,5691,0.017,0.026,0.004,0.002,0.002,0.001,0.052
builder,5059,0.027,0.02,0.002,0.001,0.002,0.0,0.052
planet,4957,0.018,0.029,0.002,0.0,0.002,0.001,0.052
environment,4853,0.02,0.026,0.002,0.001,0.002,0.0,0.052
seen,4834,0.022,0.021,0.003,0.002,0.003,0.001,0.052
protect,4772,0.016,0.027,0.003,0.002,0.004,0.001,0.052
card,4725,0.029,0.015,0.002,0.002,0.003,0.0,0.052
rich,4561,0.016,0.022,0.006,0.003,0.005,0.0,0.052
degree,4117,0.021,0.024,0.002,0.001,0.003,0.0,0.052
secret,3953,0.02,0.026,0.003,0.001,0.002,0.0,0.052
there's,3544,0.02,0.021,0.005,0.002,0.002,0.001,0.052
captain,3357,0.027,0.017,0.003,0.002,0.003,0.0,0.052
vintage,3315,0.016,0.028,0.003,0.002,0.003,0.001,0.052
hiking,3181,0.017,0.03,0.001,0.002,0.002,0.0,0.052
already,3003,0.016,0.023,0.004,0.004,0.004,0.001,0.052
stl,2796,0.021,0.025,0.001,0.002,0.003,0.0,0.052
of,776495,0.02,0.024,0.003,0.002,0.002,0.0,0.051
who,87740,0.02,0.022,0.004,0.002,0.003,0.001,0.051
friends,27575,0.02,0.022,0.004,0.003,0.003,0.001,0.051
heart,24055,0.015,0.029,0.003,0.001,0.003,0.0,0.051
off,17955,0.019,0.021,0.005,0.002,0.003,0.001,0.051
stop,12000,0.017,0.023,0.004,0.003,0.004,0.001,0.051
run,10620,0.022,0.02,0.004,0.002,0.002,0.001,0.051
huge,9879,0.024,0.018,0.004,0.002,0.003,0.001,0.051
both,8084,0.019,0.023,0.004,0.001,0.003,0.001,0.051
porn,7175,0.027,0.013,0.004,0.004,0.003,0.001,0.051
away,6958,0.017,0.024,0.003,0.002,0.004,0.001,0.051
pc,6729,0.027,0.016,0.003,0.001,0.003,0.0,0.051
tips,6600,0.017,0.026,0.003,0.002,0.003,0.0,0.051
strategist,5994,0.016,0.032,0.002,0.001,0.002,0.0,0.051
chill,5308,0.021,0.021,0.003,0.004,0.003,0.0,0.051
cloud,4863,0.034,0.014,0.002,0.001,0.001,0.0,0.051
marketer,4755,0.012,0.038,0.001,0.0,0.0,0.0,0.051
fighter,4737,0.018,0.027,0.002,0.001,0.001,0.0,0.051
far,4622,0.022,0.021,0.003,0.001,0.003,0.0,0.051
biggest,4112,0.02,0.024,0.003,0.001,0.002,0.0,0.051
exploring,4083,0.024,0.021,0.002,0.001,0.001,0.001,0.051
equal,4076,0.016,0.032,0.002,0.0,0.001,0.0,0.051
hands,3997,0.016,0.024,0.004,0.002,0.004,0.0,0.051
everywhere,3959,0.018,0.025,0.005,0.001,0.002,0.0,0.051
spread,3947,0.017,0.025,0.004,0.003,0.003,0.0,0.051
wa,3376,0.017,0.025,0.003,0.002,0.003,0.001,0.051
practitioner,3175,0.015,0.028,0.003,0.0,0.004,0.001,0.051
explorer,2908,0.018,0.027,0.002,0.001,0.002,0.001,0.051
me,218597,0.017,0.022,0.005,0.002,0.004,0.001,0.05
now,58773,0.02,0.023,0.003,0.002,0.003,0.001,0.05
native,20499,0.018,0.029,0.002,0.001,0.001,0.0,0.05
2022,19581,0.016,0.027,0.003,0.002,0.003,0.0,0.05
wrestling,15011,0.031,0.013,0.002,0.002,0.002,0.0,0.05
democrat,14404,0.021,0.027,0.0,0.001,0.0,0.0,0.05
org,10063,0.022,0.025,0.002,0.001,0.001,0.0,0.05
wine,9804,0.012,0.036,0.0,0.0,0.002,0.0,0.05
happily,8923,0.018,0.025,0.002,0.001,0.003,0.001,0.05
reality,7816,0.017,0.028,0.002,0.001,0.001,0.0,0.05
legal,6211,0.017,0.028,0.002,0.001,0.002,0.0,0.05
done,6143,0.021,0.02,0.004,0.003,0.003,0.0,0.05
system,5856,0.017,0.015,0.008,0.005,0.003,0.001,0.05
wrong,5149,0.023,0.02,0.003,0.001,0.003,0.0,0.05
goes,4291,0.016,0.022,0.005,0.002,0.003,0.002,0.05
mn,4229,0.017,0.027,0.002,0.0,0.003,0.001,0.05
resister,4161,0.01,0.04,0.0,0.0,0.0,0.0,0.05
therapy,3614,0.012,0.028,0.004,0.001,0.004,0.0,0.05
normal,3583,0.02,0.019,0.005,0.003,0.001,0.001,0.05
bro,3208,0.023,0.017,0.004,0.002,0.002,0.001,0.05
kill,3200,0.018,0.019,0.005,0.004,0.004,0.0,0.05
technician,2829,0.025,0.014,0.005,0.004,0.002,0.0,0.05
whiskey,2814,0.023,0.024,0.002,0.0,0.001,0.0,0.05
a,673259,0.018,0.022,0.004,0.002,0.003,0.001,0.049
an,88989,0.019,0.022,0.004,0.002,0.003,0.001,0.049
don’t,41479,0.015,0.025,0.004,0.001,0.004,0.0,0.049
around,19959,0.021,0.019,0.003,0.002,0.003,0.0,0.049
favorite,16279,0.017,0.022,0.004,0.002,0.003,0.0,0.049
red,15410,0.018,0.024,0.002,0.002,0.003,0.001,0.049
watch,12993,0.022,0.019,0.003,0.002,0.002,0.0,0.049
award,12768,0.018,0.026,0.002,0.001,0.002,0.0,0.049
graduate,12150,0.019,0.024,0.002,0.002,0.002,0.0,0.049
w,10054,0.013,0.025,0.004,0.002,0.004,0.0,0.049
that's,8370,0.022,0.018,0.004,0.003,0.002,0.001,0.049
lifelong,7414,0.016,0.03,0.0,0.001,0.001,0.0,0.049
sweet,6877,0.011,0.03,0.003,0.001,0.003,0.0,0.049
hair,6480,0.013,0.028,0.004,0.001,0.003,0.0,0.049
adventure,5821,0.02,0.023,0.003,0.001,0.001,0.001,0.049
active,5798,0.018,0.021,0.004,0.002,0.003,0.0,0.049
studio,4685,0.02,0.022,0.003,0.002,0.003,0.0,0.049
artists,4587,0.02,0.02,0.003,0.002,0.004,0.0,0.049
relationship,4552,0.02,0.018,0.004,0.004,0.002,0.001,0.049
problem,4503,0.02,0.024,0.002,0.001,0.002,0.001,0.049
rescue,3915,0.01,0.034,0.001,0.001,0.001,0.001,0.049
bot,3563,0.02,0.02,0.004,0.002,0.002,0.0,0.049
suck,3034,0.021,0.017,0.005,0.003,0.003,0.001,0.049
architecture,2812,0.025,0.015,0.004,0.003,0.002,0.0,0.049
all,198690,0.017,0.024,0.003,0.001,0.002,0.0,0.048
out,78902,0.017,0.021,0.003,0.002,0.003,0.001,0.048
as,63431,0.019,0.02,0.004,0.002,0.003,0.001,0.048
day,46342,0.018,0.022,0.003,0.001,0.003,0.0,0.048
guy,43375,0.041,0.002,0.001,0.003,0.001,0.0,0.048
know,42778,0.017,0.022,0.004,0.002,0.003,0.001,0.048
it's,22591,0.02,0.02,0.003,0.002,0.003,0.001,0.048
email,20993,0.02,0.018,0.004,0.002,0.003,0.0,0.048
welcome,20067,0.016,0.022,0.004,0.002,0.004,0.0,0.048
going,15533,0.017,0.022,0.004,0.002,0.003,0.001,0.048
resist,14484,0.012,0.034,0.001,0.0,0.001,0.0,0.048
2021,14410,0.016,0.025,0.003,0.002,0.003,0.0,0.048
energy,11573,0.018,0.022,0.003,0.001,0.003,0.001,0.048
end,10953,0.019,0.021,0.003,0.002,0.003,0.0,0.048
put,9220,0.019,0.02,0.003,0.002,0.004,0.0,0.048
listen,8362,0.019,0.021,0.003,0.002,0.003,0.0,0.048
can’t,8181,0.014,0.024,0.004,0.002,0.004,0.0,0.048
each,8178,0.021,0.019,0.003,0.002,0.002,0.0,0.048
getting,7823,0.02,0.022,0.002,0.001,0.003,0.0,0.048
that’s,7427,0.016,0.023,0.003,0.001,0.005,0.0,0.048
less,6836,0.021,0.021,0.002,0.002,0.002,0.0,0.048
anyone,6778,0.022,0.019,0.003,0.002,0.003,0.0,0.048
said,6239,0.019,0.024,0.003,0.001,0.002,0.0,0.048
park,6195,0.02,0.022,0.003,0.001,0.002,0.0,0.048
second,5856,0.015,0.026,0.003,0.002,0.003,0.001,0.048
fall,5313,0.015,0.026,0.003,0.001,0.002,0.0,0.048
austin,5165,0.021,0.021,0.003,0.001,0.001,0.001,0.048
plus,4512,0.015,0.023,0.004,0.001,0.005,0.0,0.048
behind,4216,0.019,0.019,0.004,0.002,0.003,0.001,0.048
what’s,4146,0.012,0.026,0.003,0.002,0.003,0.0,0.048
voteblue,3479,0.011,0.036,0.001,0.0,0.001,0.0,0.048
walking,3360,0.017,0.024,0.003,0.001,0.004,0.0,0.048
rather,3343,0.013,0.031,0.002,0.0,0.001,0.0,0.048
irish,3212,0.024,0.02,0.002,0.001,0.001,0.0,0.048
voter,3123,0.011,0.034,0.002,0.0,0.001,0.0,0.048
women’s,2942,0.004,0.04,0.001,0.0,0.002,0.0,0.048
television,2832,0.017,0.025,0.004,0.0,0.002,0.0,0.048
famous,2752,0.023,0.018,0.003,0.002,0.002,0.0,0.048
in,487510,0.017,0.023,0.003,0.002,0.003,0.0,0.047
army,22211,0.008,0.035,0.002,0.0,0.001,0.0,0.047
it’s,21270,0.014,0.024,0.003,0.002,0.003,0.0,0.047
ever,15324,0.015,0.023,0.003,0.002,0.003,0.001,0.047
place,15140,0.017,0.022,0.003,0.002,0.003,0.0,0.047
beer,14402,0.026,0.018,0.001,0.001,0.001,0.0,0.047
passionate,12807,0.011,0.032,0.001,0.001,0.001,0.0,0.047
next,12602,0.015,0.022,0.004,0.002,0.004,0.0,0.047
2020,12187,0.015,0.026,0.002,0.001,0.002,0.001,0.047
nurse,11170,0.008,0.035,0.002,0.001,0.001,0.0,0.047
middle,9355,0.013,0.03,0.002,0.001,0.002,0.0,0.047
someone,7905,0.02,0.02,0.003,0.001,0.002,0.001,0.047
having,7759,0.018,0.02,0.003,0.002,0.004,0.0,0.047
2019,7729,0.014,0.027,0.002,0.003,0.002,0.0,0.047
green,7687,0.017,0.023,0.003,0.002,0.003,0.0,0.047
pr,7683,0.016,0.027,0.001,0.001,0.001,0.0,0.047
between,7532,0.015,0.025,0.004,0.002,0.002,0.001,0.047
days,7460,0.016,0.023,0.004,0.001,0.002,0.0,0.047
ambassador,6519,0.019,0.025,0.001,0.001,0.002,0.0,0.047
sexy,6437,0.015,0.02,0.005,0.003,0.004,0.0,0.047
strategy,5629,0.021,0.022,0.001,0.001,0.001,0.0,0.047
dr,5487,0.013,0.027,0.002,0.002,0.002,0.0,0.047
were,5318,0.018,0.024,0.003,0.001,0.002,0.0,0.047
interesting,4746,0.023,0.019,0.002,0.001,0.001,0.001,0.047
solo,4661,0.015,0.023,0.003,0.003,0.003,0.0,0.047
wish,4539,0.015,0.025,0.003,0.001,0.003,0.001,0.047
none,4056,0.02,0.019,0.004,0.001,0.001,0.001,0.047
outside,3750,0.016,0.023,0.002,0.001,0.003,0.001,0.047
council,3349,0.025,0.017,0.002,0.001,0.002,0.001,0.047
size,3007,0.015,0.024,0.004,0.001,0.003,0.0,0.047
cultural,2888,0.016,0.023,0.004,0.002,0.002,0.0,0.047
older,2818,0.017,0.022,0.004,0.001,0.003,0.0,0.047
with,213994,0.016,0.022,0.003,0.002,0.003,0.001,0.046
have,83728,0.017,0.021,0.003,0.002,0.003,0.001,0.046
wife,64299,0.003,0.04,0.001,0.0,0.001,0.0,0.046
will,56130,0.018,0.02,0.003,0.002,0.002,0.001,0.046
founder,40485,0.021,0.021,0.002,0.001,0.002,0.0,0.046
was,29262,0.016,0.022,0.003,0.002,0.002,0.0,0.046
than,29080,0.018,0.022,0.003,0.001,0.002,0.0,0.046
support,22952,0.017,0.02,0.004,0.002,0.002,0.001,0.046
check,22345,0.018,0.018,0.004,0.002,0.004,0.001,0.046
small,19240,0.012,0.025,0.003,0.001,0.003,0.0,0.046
anything,17339,0.019,0.019,0.004,0.001,0.002,0.0,0.046
below,13569,0.016,0.021,0.003,0.002,0.004,0.0,0.046
soon,12595,0.018,0.018,0.004,0.002,0.003,0.001,0.046
without,10412,0.014,0.024,0.004,0.001,0.003,0.0,0.046
let's,10233,0.021,0.019,0.002,0.002,0.002,0.001,0.046
chief,10178,0.021,0.023,0.001,0.0,0.001,0.0,0.046
crazy,10022,0.011,0.03,0.001,0.001,0.002,0.001,0.046
vibes,8856,0.015,0.021,0.004,0.002,0.004,0.0,0.046
chef,8300,0.022,0.018,0.003,0.002,0.001,0.0,0.046
humor,7019,0.016,0.026,0.002,0.001,0.002,0.0,0.046
face,6225,0.016,0.021,0.003,0.001,0.004,0.001,0.046
wild,5718,0.015,0.023,0.004,0.001,0.003,0.001,0.046
civil,5687,0.02,0.023,0.002,0.001,0.001,0.0,0.046
island,5036,0.015,0.024,0.003,0.001,0.003,0.0,0.046
craft,5032,0.018,0.023,0.002,0.001,0.002,0.0,0.046
brooklyn,5023,0.015,0.026,0.002,0.002,0.001,0.0,0.046
angel,4843,0.009,0.026,0.006,0.001,0.004,0.001,0.046
net,4526,0.025,0.015,0.002,0.002,0.002,0.0,0.046
planning,4214,0.02,0.022,0.002,0.001,0.001,0.0,0.046
louis,3931,0.009,0.031,0.002,0.0,0.002,0.001,0.046
proudly,3838,0.018,0.021,0.003,0.001,0.003,0.001,0.046
virtual,3192,0.017,0.022,0.002,0.002,0.003,0.0,0.046
oregon,3139,0.016,0.025,0.002,0.001,0.002,0.0,0.046
tour,2989,0.014,0.024,0.003,0.001,0.002,0.001,0.046
for,458809,0.017,0.02,0.003,0.002,0.002,0.0,0.045
how,25153,0.016,0.022,0.003,0.001,0.002,0.0,0.045
there,21536,0.018,0.019,0.003,0.001,0.002,0.001,0.045
happy,19645,0.014,0.024,0.002,0.001,0.003,0.0,0.045
chicago,17631,0.018,0.021,0.003,0.001,0.002,0.0,0.045
well,17267,0.019,0.02,0.002,0.001,0.002,0.0,0.045
women,16643,0.007,0.032,0.002,0.001,0.003,0.001,0.045
everyone,14015,0.017,0.02,0.003,0.002,0.003,0.001,0.045
look,12428,0.016,0.021,0.003,0.002,0.003,0.0,0.045
hope,11858,0.015,0.022,0.003,0.002,0.003,0.001,0.045
project,11029,0.018,0.021,0.002,0.001,0.002,0.0,0.045
before,11006,0.017,0.021,0.003,0.001,0.002,0.0,0.045
training,10920,0.018,0.019,0.002,0.003,0.003,0.001,0.045
why,10916,0.016,0.02,0.003,0.002,0.003,0.001,0.045
shop,10479,0.008,0.027,0.004,0.001,0.004,0.001,0.045
order,10335,0.018,0.022,0.002,0.0,0.001,0.001,0.045
earth,10041,0.013,0.025,0.003,0.002,0.002,0.0,0.045
security,9255,0.03,0.01,0.002,0.001,0.001,0.0,0.045
same,8563,0.016,0.022,0.004,0.002,0.002,0.0,0.045
medicine,7515,0.015,0.027,0.001,0.001,0.001,0.0,0.045
had,6863,0.016,0.022,0.002,0.0,0.003,0.0,0.045
taking,6393,0.015,0.022,0.003,0.002,0.002,0.0,0.045
',6113,0.013,0.025,0.003,0.001,0.002,0.0,0.045
momma,5392,0.001,0.041,0.001,0.001,0.002,0.0,0.045
point,5272,0.015,0.021,0.004,0.002,0.003,0.0,0.045
chat,5188,0.021,0.013,0.005,0.002,0.003,0.001,0.045
coast,4849,0.017,0.023,0.002,0.0,0.002,0.0,0.045
song,4669,0.016,0.022,0.002,0.002,0.003,0.0,0.045
re,4566,0.017,0.022,0.003,0.0,0.002,0.001,0.045
act,4492,0.014,0.025,0.003,0.001,0.002,0.0,0.045
physician,4226,0.015,0.029,0.0,0.001,0.0,0.0,0.045
ol,4018,0.017,0.018,0.004,0.002,0.002,0.001,0.045
boss,3967,0.011,0.025,0.003,0.001,0.005,0.001,0.045
won't,3332,0.016,0.02,0.003,0.003,0.003,0.001,0.045
eye,3140,0.011,0.023,0.004,0.003,0.003,0.001,0.045
problems,3060,0.017,0.021,0.003,0.002,0.002,0.0,0.045
deal,2972,0.02,0.017,0.004,0.001,0.003,0.0,0.045
saint,2823,0.018,0.022,0.002,0.0,0.002,0.0,0.045
https,93385,0.019,0.017,0.004,0.002,0.002,0.001,0.044
one,71266,0.017,0.02,0.002,0.001,0.003,0.0,0.044
more,69839,0.016,0.021,0.003,0.002,0.002,0.001,0.044
want,33901,0.016,0.02,0.003,0.001,0.003,0.001,0.044
way,31231,0.016,0.021,0.003,0.001,0.002,0.001,0.044
based,23432,0.017,0.02,0.003,0.001,0.002,0.001,0.044
two,22892,0.015,0.022,0.003,0.001,0.002,0.001,0.044
l,21672,0.015,0.021,0.003,0.002,0.003,0.0,0.044
them,21202,0.018,0.019,0.003,0.002,0.002,0.0,0.044
stay,19780,0.012,0.024,0.003,0.001,0.003,0.0,0.044
k,14337,0.013,0.025,0.002,0.001,0.003,0.0,0.044
traveler,13475,0.012,0.029,0.001,0.001,0.001,0.0,0.044
specialist,13167,0.014,0.026,0.002,0.001,0.002,0.0,0.044
boston,10012,0.019,0.021,0.002,0.001,0.001,0.0,0.044
can't,9260,0.016,0.021,0.002,0.002,0.002,0.0,0.044
vote,7694,0.012,0.03,0.0,0.0,0.001,0.0,0.044
dont,7520,0.014,0.016,0.006,0.003,0.004,0.001,0.044
blog,7327,0.016,0.021,0.003,0.001,0.003,0.001,0.044
opinion,7319,0.02,0.019,0.002,0.002,0.001,0.0,0.044
until,7154,0.015,0.023,0.002,0.001,0.002,0.0,0.044
using,6410,0.017,0.02,0.003,0.002,0.001,0.0,0.044
id,5629,0.018,0.02,0.002,0.001,0.002,0.0,0.044
md,5543,0.018,0.024,0.001,0.0,0.001,0.0,0.044
psn,5255,0.032,0.006,0.002,0.002,0.001,0.0,0.044
issues,4929,0.014,0.022,0.002,0.002,0.004,0.001,0.044
dm’s,4541,0.022,0.015,0.002,0.003,0.002,0.0,0.044
seeking,4369,0.015,0.023,0.002,0.0,0.003,0.0,0.044
modern,4342,0.016,0.022,0.002,0.002,0.002,0.0,0.044
questions,4206,0.017,0.021,0.003,0.0,0.001,0.0,0.044
fake,3936,0.016,0.019,0.004,0.002,0.003,0.0,0.044
jewelry,3558,0.003,0.032,0.002,0.001,0.006,0.0,0.044
criminal,3535,0.012,0.025,0.003,0.001,0.003,0.0,0.044
patient,3218,0.01,0.029,0.002,0.001,0.002,0.0,0.044
path,3207,0.016,0.021,0.002,0.002,0.002,0.0,0.044
you’ll,3110,0.016,0.022,0.001,0.002,0.003,0.0,0.044
five,2878,0.016,0.023,0.002,0.0,0.002,0.0,0.044
proud,64519,0.015,0.022,0.002,0.001,0.001,0.0,0.043
can,59755,0.015,0.019,0.003,0.002,0.003,0.001,0.043
over,30900,0.014,0.023,0.003,0.001,0.002,0.001,0.043
rock,15459,0.018,0.019,0.003,0.002,0.002,0.0,0.043
because,15276,0.016,0.02,0.003,0.001,0.002,0.001,0.043
photography,14113,0.019,0.019,0.002,0.001,0.002,0.0,0.043
model,13472,0.012,0.02,0.004,0.002,0.004,0.001,0.043
last,8969,0.017,0.02,0.003,0.001,0.002,0.0,0.043
car,8344,0.023,0.012,0.002,0.003,0.002,0.001,0.043
war,6857,0.021,0.015,0.002,0.001,0.002,0.001,0.043
related,5534,0.019,0.019,0.002,0.002,0.002,0.001,0.043
ai,5189,0.024,0.015,0.002,0.001,0.002,0.001,0.043
matters,4936,0.015,0.023,0.002,0.002,0.002,0.0,0.043
possible,4927,0.015,0.021,0.002,0.002,0.002,0.0,0.043
golden,4902,0.014,0.023,0.002,0.002,0.002,0.0,0.043
projects,4846,0.02,0.015,0.003,0.002,0.002,0.0,0.043
na,4472,0.016,0.017,0.004,0.002,0.004,0.0,0.043
nut,4454,0.023,0.016,0.001,0.001,0.001,0.001,0.043
vibe,3830,0.014,0.017,0.004,0.002,0.005,0.001,0.043
mountain,3765,0.018,0.018,0.003,0.002,0.003,0.0,0.043
hill,3710,0.017,0.021,0.002,0.001,0.002,0.0,0.043
hold,3638,0.012,0.022,0.004,0.002,0.002,0.001,0.043
came,3397,0.015,0.021,0.003,0.001,0.002,0.0,0.043
utah,3313,0.024,0.016,0.002,0.001,0.0,0.0,0.043
baltimore,3260,0.017,0.022,0.001,0.001,0.002,0.0,0.043
medium,3117,0.016,0.022,0.002,0.001,0.002,0.0,0.043
ky,3005,0.017,0.02,0.003,0.001,0.002,0.0,0.043
box,2989,0.019,0.017,0.001,0.004,0.001,0.001,0.043
to,618670,0.016,0.02,0.003,0.002,0.002,0.0,0.042
is,337444,0.015,0.019,0.003,0.002,0.003,0.001,0.042
better,31130,0.018,0.019,0.002,0.001,0.002,0.0,0.042
any,22429,0.016,0.016,0.004,0.002,0.003,0.001,0.042
change,16963,0.013,0.024,0.002,0.001,0.002,0.0,0.042
girls,15026,0.009,0.027,0.002,0.001,0.003,0.0,0.042
then,14113,0.015,0.021,0.003,0.001,0.001,0.001,0.042
those,13970,0.017,0.018,0.003,0.001,0.002,0.0,0.042
available,11692,0.016,0.018,0.003,0.001,0.003,0.0,0.042
analyst,10861,0.02,0.018,0.001,0.001,0.001,0.0,0.042
h,9994,0.012,0.02,0.005,0.003,0.003,0.001,0.042
let’s,9772,0.014,0.021,0.002,0.002,0.002,0.0,0.042
light,8862,0.014,0.021,0.002,0.001,0.003,0.0,0.042
//bit,7195,0.02,0.017,0.002,0.001,0.002,0.0,0.042
xbox,6718,0.026,0.012,0.001,0.001,0.001,0.0,0.042
original,6506,0.016,0.017,0.004,0.002,0.002,0.001,0.042
dick,6235,0.02,0.012,0.004,0.003,0.003,0.001,0.042
deep,5747,0.017,0.019,0.002,0.001,0.002,0.0,0.042
