token,overall,he/him,she/her,they/them,he/they,she/they,multiple,pronoun list
seems,1.996,2.971,1.411,0.559,1.045,0.614,0.0,1.795
brian,1.962,3.328,0.913,1.676,2.089,0.0,4.371,1.795
unit,1.941,1.545,1.494,1.676,3.134,4.913,0.0,1.795
engine,1.881,3.565,0.664,1.117,1.045,1.843,4.371,1.795
difficult,1.719,2.377,1.494,0.559,3.134,0.614,8.741,1.795
deserves,1.712,1.426,2.242,1.117,2.089,0.614,4.371,1.795
edition,1.684,2.377,1.577,0.559,3.134,1.228,0.0,1.795
dry,1.625,2.496,1.827,0.559,1.045,0.0,0.0,1.795
he’s,1.609,3.209,0.996,1.117,2.089,1.228,0.0,1.795
icu,1.609,1.545,2.491,0.0,0.0,1.228,0.0,1.795
bon,1.585,1.664,2.242,1.676,0.0,0.614,0.0,1.795
outspoken,1.567,0.951,2.74,0.559,0.0,0.614,8.741,1.795
sanity,1.523,2.377,1.328,2.234,1.045,2.457,0.0,1.795
caught,1.517,2.258,1.744,1.117,2.089,0.614,0.0,1.795
rough,1.491,1.426,1.91,2.793,2.089,1.843,0.0,1.795
vermont,1.449,1.783,2.159,1.117,0.0,1.228,0.0,1.795
e-mail,1.449,2.615,1.162,1.117,5.223,1.228,0.0,1.795
jp,1.423,2.02,1.079,2.793,4.178,2.457,8.741,1.795
sm,1.326,1.188,2.325,1.676,1.045,1.843,0.0,1.795
aj,1.311,1.901,1.328,3.91,4.178,1.228,0.0,1.795
psychotherapist,1.308,1.307,2.491,1.117,1.045,0.614,0.0,1.795
soil,1.308,1.664,2.159,1.676,1.045,0.614,0.0,1.795
disappointed,1.306,2.02,1.661,1.117,1.045,3.071,0.0,1.795
div,1.236,1.901,1.744,1.676,2.089,1.228,4.371,1.795
fault,1.221,2.02,1.827,1.117,2.089,1.228,0.0,1.795
maya,1.221,0.713,2.491,2.793,0.0,1.843,4.371,1.795
master's,1.19,2.02,1.827,1.117,2.089,1.228,0.0,1.795
privilege,1.172,2.377,1.827,0.559,0.0,1.228,0.0,1.795
pitch,1.146,1.783,2.076,1.117,0.0,1.843,0.0,1.795
usual,1.122,2.139,1.744,1.676,2.089,0.614,0.0,1.795
crimes,1.102,1.901,1.411,3.91,2.089,1.843,0.0,1.795
ate,1.071,2.496,1.245,2.234,3.134,1.228,0.0,1.795
humanrights,1.06,0.951,2.906,0.0,0.0,0.614,4.371,1.795
cmu,1.058,2.258,1.661,0.559,1.045,1.843,4.371,1.795
jennifer,1.023,1.07,2.74,0.559,1.045,0.614,0.0,1.795
chronicles,1.014,2.258,1.661,1.117,1.045,1.228,4.371,1.795
athletics,12.003,2.852,1.661,0.0,0.0,0.0,0.0,1.756
offer,9.747,1.901,1.744,1.117,1.045,1.843,4.371,1.756
companies,8.041,2.377,1.577,1.676,1.045,0.614,0.0,1.756
god's,5.468,1.783,1.827,2.234,2.089,0.0,4.371,1.756
amc,4.875,2.615,1.245,0.559,0.0,3.685,0.0,1.756
gopackgo,3.965,2.733,1.328,1.117,1.045,1.228,0.0,1.756
46,3.852,1.664,2.242,0.559,1.045,0.614,0.0,1.756
prices,3.723,1.664,1.079,4.468,3.134,2.457,8.741,1.756
bout,3.651,2.615,1.328,1.676,1.045,1.228,0.0,1.756
democrats,3.396,2.971,1.245,1.676,1.045,0.0,0.0,1.756
interior,3.26,1.307,2.325,1.676,1.045,0.614,0.0,1.756
gentleman,2.981,3.803,0.83,0.559,0.0,0.614,0.0,1.756
lovers,2.841,1.07,2.159,1.117,2.089,2.457,4.371,1.756
aggie,2.772,2.139,1.993,0.559,0.0,0.614,0.0,1.756
ps5,2.718,3.565,0.913,0.559,1.045,0.614,0.0,1.756
assist,2.518,2.02,2.159,0.0,0.0,0.614,0.0,1.756
hairstylist,2.371,0.357,2.657,2.234,1.045,2.457,0.0,1.756
charles,2.331,3.209,1.079,1.117,1.045,0.614,0.0,1.756
reiki,2.215,0.475,2.574,2.234,1.045,2.457,0.0,1.756
degrees,2.189,1.901,1.661,2.234,2.089,1.228,0.0,1.756
03,2.18,1.307,1.827,1.117,4.178,3.071,0.0,1.756
rated,2.169,2.139,0.913,3.351,3.134,3.685,0.0,1.756
smiles,2.154,2.02,1.744,0.559,3.134,1.228,0.0,1.756
charge,2.118,2.258,1.577,1.676,1.045,0.614,4.371,1.756
apart,2.013,2.139,1.162,2.234,3.134,3.071,0.0,1.756
cousin,1.947,1.545,1.91,1.117,2.089,2.457,0.0,1.756
bachelor,1.894,2.02,1.827,0.559,2.089,1.228,0.0,1.756
decided,1.884,1.783,1.827,1.117,2.089,1.228,4.371,1.756
92,1.868,0.475,2.574,1.676,1.045,3.071,0.0,1.756
atlantic,1.844,1.545,2.159,1.676,0.0,1.228,0.0,1.756
temporary,1.767,0.832,2.159,2.793,0.0,3.685,0.0,1.756
aware,1.732,2.733,1.162,1.117,2.089,1.843,0.0,1.756
rob,1.681,3.09,0.913,1.676,3.134,0.614,0.0,1.756
factory,1.624,3.328,1.079,1.676,0.0,0.0,0.0,1.756
killed,1.622,1.307,2.159,1.117,0.0,3.071,0.0,1.756
ye,1.583,2.615,1.079,2.234,2.089,1.843,0.0,1.756
nats,1.552,1.426,2.574,0.559,0.0,0.0,0.0,1.756
ana,1.552,0.951,2.325,1.117,2.089,2.457,0.0,1.756
laboratory,1.534,1.545,2.076,0.0,3.134,1.228,4.371,1.756
controller,1.479,3.446,0.581,2.793,1.045,1.228,0.0,1.756
quantum,1.44,3.446,0.664,2.234,1.045,1.228,0.0,1.756
rl,1.411,1.901,1.744,1.676,2.089,1.228,0.0,1.756
zen,1.409,2.733,1.079,2.793,1.045,1.228,0.0,1.756
legislative,1.39,2.139,1.827,1.676,1.045,0.0,0.0,1.756
figures,1.304,3.209,1.162,0.559,1.045,0.614,0.0,1.756
uncg,1.21,1.307,2.159,1.117,2.089,1.843,0.0,1.756
veterinary,1.194,1.188,2.657,0.559,0.0,0.614,0.0,1.756
bby,1.153,0.238,2.408,2.793,0.0,4.299,4.371,1.756
jessica,1.152,1.07,2.408,0.559,1.045,1.843,4.371,1.756
chickens,1.128,1.188,2.408,1.117,0.0,1.843,0.0,1.756
forgot,1.128,1.426,1.744,2.234,3.134,1.228,8.741,1.756
polygon,1.071,2.733,1.411,1.117,1.045,0.614,0.0,1.756
cherry,1.052,0.832,2.74,0.559,0.0,1.228,4.371,1.756
aussie,1.018,1.901,1.91,1.117,1.045,1.228,0.0,1.756
sped,1.014,0.594,2.989,1.117,0.0,0.614,0.0,1.756
trading,12.592,1.545,1.744,1.117,2.089,3.071,0.0,1.716
members,6.858,1.307,2.076,2.793,0.0,1.228,0.0,1.716
recording,6.597,2.615,0.996,2.234,2.089,1.843,0.0,1.716
anchor,5.273,1.426,2.159,1.117,1.045,1.228,0.0,1.716
23’,4.465,2.139,1.411,2.234,0.0,2.457,0.0,1.716
advanced,3.749,2.733,1.411,0.559,0.0,1.228,0.0,1.716
administration,3.576,2.377,1.661,0.0,1.045,1.228,0.0,1.716
chain,3.526,2.496,1.411,2.793,0.0,0.0,0.0,1.716
correspondent,3.121,2.496,1.411,2.234,1.045,0.0,0.0,1.716
alliance,3.045,2.02,1.744,0.0,2.089,1.843,0.0,1.716
je,2.926,1.188,1.993,1.676,2.089,2.457,0.0,1.716
solar,2.906,3.328,0.747,1.117,2.089,1.228,0.0,1.716
perspective,2.893,1.783,1.744,0.0,3.134,1.843,4.371,1.716
canes,2.761,1.783,1.91,0.559,2.089,1.228,0.0,1.716
1999,2.72,1.426,1.91,1.676,1.045,1.843,4.371,1.716
wayne,2.669,1.664,2.076,1.676,1.045,0.0,0.0,1.716
graduated,2.66,2.258,1.245,2.234,2.089,1.843,0.0,1.716
royal,2.612,1.783,1.577,0.559,3.134,3.071,0.0,1.716
china,2.573,2.258,1.494,1.117,2.089,1.228,0.0,1.716
harris,2.56,1.901,1.91,0.0,1.045,1.843,0.0,1.716
iii,2.522,1.783,1.744,1.676,2.089,1.228,0.0,1.716
sum,2.441,1.545,1.494,2.234,3.134,3.071,0.0,1.716
feature,2.358,2.496,0.83,2.793,1.045,3.071,4.371,1.716
discovery,2.257,2.615,1.577,0.559,1.045,0.0,0.0,1.716
gator,2.202,2.377,1.577,1.117,1.045,0.614,0.0,1.716
curriculum,2.189,1.426,2.325,0.559,0.0,1.228,0.0,1.716
answers,2.086,1.783,1.993,1.117,0.0,0.614,4.371,1.716
died,2.061,2.615,1.494,1.117,1.045,0.0,0.0,1.716
gamers,2.041,3.328,0.913,1.676,1.045,0.0,0.0,1.716
93,2.028,1.07,2.408,0.0,2.089,1.228,4.371,1.716
tim,2.004,3.684,0.747,0.559,0.0,1.228,0.0,1.716
steel,1.962,2.02,1.577,1.676,1.045,0.614,8.741,1.716
august,1.958,1.426,1.577,5.027,1.045,1.228,0.0,1.716
techno,1.861,3.328,0.332,2.234,5.223,0.614,4.371,1.716
mu,1.826,1.783,1.993,1.117,0.0,1.228,0.0,1.716
1989,1.774,1.07,2.325,1.117,0.0,2.457,0.0,1.716
glad,1.688,2.496,1.411,0.0,4.178,0.614,0.0,1.716
kiddos,1.653,1.188,2.242,0.559,2.089,1.843,0.0,1.716
european,1.638,2.139,1.744,1.117,1.045,0.614,0.0,1.716
arena,1.618,2.971,1.079,0.0,4.178,0.614,0.0,1.716
rt's,1.576,3.209,0.913,0.0,2.089,1.843,0.0,1.716
idiots,1.55,2.139,1.577,2.234,1.045,0.614,0.0,1.716
victim,1.539,1.783,1.827,1.676,1.045,1.228,0.0,1.716
conflict,1.453,1.783,1.993,1.117,0.0,1.228,0.0,1.716
pissed,1.445,0.832,2.325,2.793,1.045,1.228,0.0,1.716
aged,1.438,1.426,1.993,0.0,3.134,2.457,0.0,1.716
vi,1.427,1.307,0.83,5.585,4.178,4.913,0.0,1.716
jon,1.427,2.971,1.245,1.117,0.0,0.614,0.0,1.716
giver,1.405,1.664,1.91,1.117,1.045,1.843,0.0,1.716
thai,1.4,1.307,2.159,1.676,1.045,1.228,0.0,1.716
jo,1.372,0.713,1.91,2.234,5.223,3.071,0.0,1.716
funk,1.28,2.258,1.328,1.117,4.178,0.614,4.371,1.716
haven’t,1.271,2.02,1.744,0.559,0.0,2.457,0.0,1.716
wishing,1.247,1.07,2.325,0.559,2.089,1.228,4.371,1.716
pete,1.243,2.377,1.162,4.468,1.045,0.0,0.0,1.716
tokyo,1.234,1.783,1.577,1.676,3.134,1.843,0.0,1.716
joey,1.17,2.258,0.913,3.91,3.134,1.228,4.371,1.716
genealogist,1.049,0.951,2.906,0.0,0.0,0.0,0.0,1.716
eli,1.03,2.377,0.415,5.027,4.178,2.457,4.371,1.716
ivy,1.029,0.713,1.993,3.91,1.045,1.843,8.741,1.716
tulane,1.01,1.901,1.91,0.559,0.0,1.843,0.0,1.716
trails,1.001,2.258,1.577,0.559,3.134,0.0,4.371,1.716
businesses,10.715,1.664,1.993,0.559,0.0,1.843,0.0,1.676
tigers,5.541,2.258,1.245,2.234,1.045,0.614,8.741,1.676
empowering,5.334,1.426,2.325,0.559,1.045,0.0,0.0,1.676
players,4.987,2.733,1.162,1.117,2.089,0.614,0.0,1.676
hawks,4.461,2.02,1.494,2.234,3.134,0.0,0.0,1.676
repair,4.34,3.209,0.996,0.559,1.045,0.614,0.0,1.676
federal,4.208,2.496,1.577,1.117,0.0,0.0,0.0,1.676
oil,4.188,1.783,1.577,1.676,3.134,1.228,0.0,1.676
cpa,3.855,2.971,1.328,0.0,0.0,0.614,0.0,1.676
60,3.64,1.901,1.661,1.676,2.089,0.614,0.0,1.676
ups,3.482,1.188,2.159,1.117,1.045,1.843,0.0,1.676
//m,3.46,2.496,1.162,2.234,2.089,0.0,4.371,1.676
impossible,2.992,1.783,1.744,0.559,0.0,3.071,0.0,1.676
devils,2.981,2.733,1.245,0.0,1.045,1.843,0.0,1.676
employed,2.964,3.209,1.079,0.0,0.0,1.228,0.0,1.676
sold,2.953,1.545,1.827,0.559,1.045,3.071,0.0,1.676
informed,2.887,1.783,1.827,1.117,1.045,0.614,4.371,1.676
showing,2.814,2.139,1.577,1.676,1.045,0.0,4.371,1.676
knights,2.775,2.496,1.079,2.234,2.089,1.228,0.0,1.676
syracuse,2.676,2.02,1.744,1.117,1.045,0.614,0.0,1.676
happening,2.615,1.545,1.577,2.234,2.089,2.457,0.0,1.676
nyr,2.511,2.852,1.328,0.0,1.045,0.614,0.0,1.676
itself,2.446,1.783,1.494,1.676,1.045,3.071,0.0,1.676
lines,2.378,2.258,1.328,1.676,2.089,1.228,0.0,1.676
mention,2.323,1.901,1.577,1.117,1.045,1.843,4.371,1.676
gifted,2.27,0.832,2.74,0.0,1.045,0.614,0.0,1.676
2005,2.244,1.783,1.411,2.234,2.089,2.457,0.0,1.676
anthony,2.233,2.615,1.079,0.559,2.089,1.843,4.371,1.676
skincare,2.162,0.832,2.74,0.559,0.0,0.614,0.0,1.676
gorgeous,2.101,1.188,1.91,2.793,1.045,1.843,0.0,1.676
smarter,2.092,1.901,1.744,0.559,2.089,1.228,0.0,1.676
mason,2.064,2.852,0.83,1.117,4.178,1.228,0.0,1.676
anonymous,2.059,1.664,1.494,3.351,0.0,1.843,4.371,1.676
tequila,1.859,1.664,1.993,0.559,2.089,0.614,0.0,1.676
paris,1.745,1.307,2.242,0.0,2.089,1.228,0.0,1.676
bella,1.703,1.188,1.993,2.234,0.0,1.228,8.741,1.676
tier,1.701,2.971,0.996,1.117,0.0,1.843,0.0,1.676
covid-19,1.649,1.426,1.993,1.676,1.045,1.228,0.0,1.676
mighty,1.6,1.664,1.91,1.117,1.045,1.228,0.0,1.676
xx,1.598,0.951,1.827,1.117,2.089,4.913,0.0,1.676
tuesday,1.559,2.496,1.079,2.234,3.134,0.614,0.0,1.676
required,1.556,1.901,1.494,2.793,1.045,1.228,0.0,1.676
accepted,1.539,1.901,1.328,2.793,0.0,1.228,13.112,1.676
petty,1.491,1.07,2.159,1.117,2.089,1.843,0.0,1.676
hopkins,1.471,1.545,1.661,1.117,1.045,3.071,4.371,1.676
bye,1.46,1.188,2.076,2.234,0.0,1.228,4.371,1.676
broad,1.422,1.307,2.325,0.0,0.0,1.843,0.0,1.676
target,1.422,1.901,1.827,0.559,1.045,0.614,4.371,1.676
arms,1.396,1.664,1.661,2.234,2.089,1.228,0.0,1.676
hardest,1.328,2.971,0.83,1.676,1.045,1.228,4.371,1.676
navigating,1.306,1.545,1.744,2.793,0.0,1.843,0.0,1.676
noah,1.297,2.971,0.415,3.351,2.089,1.843,4.371,1.676
directors,1.291,2.258,1.827,0.559,0.0,0.0,0.0,1.676
intended,1.282,2.258,1.494,1.117,2.089,0.0,4.371,1.676
careful,1.253,2.139,1.328,1.117,3.134,1.843,0.0,1.676
meow,1.247,1.07,1.494,4.468,0.0,3.685,4.371,1.676
huh,1.229,1.783,1.661,1.676,1.045,1.843,0.0,1.676
ripcity,1.225,2.971,1.079,1.117,1.045,0.614,0.0,1.676
nine,1.223,1.545,1.577,1.676,2.089,3.071,0.0,1.676
bsu,1.221,1.307,2.242,1.117,1.045,0.614,0.0,1.676
lucas,1.216,2.733,0.83,1.676,6.268,0.0,0.0,1.676
brew,1.194,1.901,1.744,0.559,3.134,0.614,0.0,1.676
everyone's,1.142,1.664,1.411,1.117,3.134,3.685,0.0,1.676
you'd,1.115,1.783,1.079,2.234,4.178,2.457,8.741,1.676
joker,1.093,2.852,0.83,1.676,3.134,1.228,0.0,1.676
podcasting,1.085,2.139,1.661,0.0,1.045,1.843,0.0,1.676
herself,1.051,0.119,2.574,0.559,0.0,4.913,4.371,1.676
treasurer,1.045,2.971,1.079,1.676,1.045,0.0,0.0,1.676
peep,1.043,1.545,1.162,3.351,2.089,4.299,0.0,1.676
6’2,5.751,3.684,0.415,0.559,3.134,0.614,0.0,1.636
pray,4.843,0.951,2.242,0.0,2.089,1.843,4.371,1.636
vikings,4.797,3.328,0.996,0.0,0.0,0.614,0.0,1.636
brandon,4.408,3.922,0.415,1.117,0.0,0.0,4.371,1.636
driven,4.331,2.02,1.494,1.117,1.045,1.843,0.0,1.636
designed,4.21,2.615,0.747,2.793,2.089,1.228,4.371,1.636
nebraska,4.169,1.901,1.577,1.676,0.0,1.228,4.371,1.636
accessories,4.083,1.07,1.827,3.351,1.045,1.843,0.0,1.636
harder,3.863,2.496,1.411,0.559,1.045,0.0,4.371,1.636
calm,3.271,1.07,1.827,2.234,3.134,1.228,4.371,1.636
section,3.144,2.02,1.661,1.117,0.0,1.228,0.0,1.636
suns,3.073,2.496,1.411,0.0,1.045,1.228,0.0,1.636
flyers,3.005,2.02,1.744,0.0,1.045,0.614,4.371,1.636
loss,2.832,1.188,2.325,1.117,0.0,0.614,0.0,1.636
grammy,2.784,0.951,2.325,1.117,1.045,1.228,0.0,1.636
recruiter,2.656,1.783,2.076,0.0,0.0,0.614,0.0,1.636
raider,2.652,2.258,1.577,0.559,0.0,0.614,4.371,1.636
brought,2.546,1.426,1.245,3.351,2.089,3.685,0.0,1.636
draft,2.544,2.733,1.328,0.0,2.089,0.0,0.0,1.636
heels,2.353,1.426,1.993,1.117,2.089,0.614,0.0,1.636
levels,2.261,2.852,0.996,1.676,0.0,1.228,0.0,1.636
smooth,2.202,2.02,1.494,1.676,0.0,0.614,8.741,1.636
jeff,2.12,2.852,1.245,0.0,1.045,0.614,0.0,1.636
we'll,2.092,1.901,1.411,3.91,0.0,0.614,0.0,1.636
identify,2.044,2.258,0.83,3.91,1.045,1.228,8.741,1.636
allen,2.033,2.258,1.245,1.676,4.178,0.0,0.0,1.636
junky,1.976,1.901,1.827,1.117,0.0,0.614,0.0,1.636
futurist,1.835,3.328,0.664,1.117,1.045,1.228,0.0,1.636
gratitude,1.833,1.545,2.076,0.559,1.045,0.614,0.0,1.636
fill,1.805,1.426,2.076,0.559,0.0,1.843,0.0,1.636
livin’,1.783,0.594,2.74,0.0,0.0,1.843,0.0,1.636
fantastic,1.783,1.307,1.993,0.559,2.089,1.843,0.0,1.636
sisters,1.737,0.951,2.325,1.117,1.045,1.228,0.0,1.636
sean,1.635,3.446,0.498,1.676,2.089,0.614,0.0,1.636
drake,1.625,1.307,1.827,1.676,2.089,1.228,4.371,1.636
iv,1.596,1.901,1.661,1.117,1.045,1.228,0.0,1.636
forgotten,1.587,1.901,1.162,2.234,3.134,2.457,0.0,1.636
tr,1.581,1.307,1.494,2.793,4.178,1.843,0.0,1.636
weakness,1.552,1.426,2.159,1.117,1.045,0.0,0.0,1.636
secrets,1.543,1.307,1.744,1.117,3.134,2.457,0.0,1.636
welfare,1.524,1.07,2.242,1.676,0.0,0.614,4.371,1.636
blogging,1.523,1.783,1.91,1.117,0.0,0.0,4.371,1.636
wondering,1.414,1.664,1.494,2.234,1.045,1.228,8.741,1.636
excuse,1.392,1.307,1.744,2.793,3.134,0.614,0.0,1.636
cop,1.341,2.139,1.245,1.117,1.045,3.071,0.0,1.636
bald,1.231,3.09,0.747,1.117,3.134,0.614,0.0,1.636
ears,1.209,1.664,1.744,0.559,1.045,2.457,0.0,1.636
oscar,1.188,2.733,1.245,1.117,1.045,0.0,0.0,1.636
nov,1.161,0.951,2.159,1.117,0.0,3.071,0.0,1.636
enigma,1.126,2.139,1.079,2.234,1.045,3.071,0.0,1.636
pathologist,1.124,0.713,2.74,0.0,0.0,1.228,0.0,1.636
actively,1.106,1.545,1.411,2.793,3.134,1.843,0.0,1.636
fried,1.1,1.901,1.577,1.676,0.0,1.228,4.371,1.636
armchair,1.084,2.258,1.245,1.117,3.134,1.228,0.0,1.636
leaders,8.072,1.783,1.827,1.117,0.0,0.614,0.0,1.596
una,7.587,1.07,2.159,0.0,0.0,3.071,0.0,1.596
49ers,6.482,3.328,0.913,0.559,0.0,0.0,0.0,1.596
grind,5.045,2.139,1.328,1.676,1.045,1.228,0.0,1.596
prep,4.318,2.971,0.83,0.0,4.178,0.614,0.0,1.596
accounting,4.217,1.783,1.494,0.0,2.089,1.843,8.741,1.596
enthusiasts,3.982,1.664,1.328,1.676,2.089,2.457,4.371,1.596
branding,3.626,1.188,2.325,0.559,0.0,0.614,0.0,1.596
campus,3.618,1.783,1.827,0.0,1.045,1.228,0.0,1.596
hawaii,3.22,1.901,1.91,0.0,1.045,0.0,0.0,1.596
linkedin,2.862,2.615,1.245,0.559,1.045,0.614,0.0,1.596
republicans,2.683,1.901,1.494,0.559,4.178,0.0,4.371,1.596
goblue,2.527,1.901,1.744,1.117,1.045,0.0,0.0,1.596
compassionate,2.525,1.188,2.159,0.0,1.045,1.843,0.0,1.596
44,2.487,1.901,1.827,0.559,0.0,0.614,0.0,1.596
sigma,2.397,2.139,1.411,0.559,3.134,0.614,0.0,1.596
unknown,2.334,2.02,1.079,2.234,2.089,1.843,4.371,1.596
wl,2.149,1.664,1.661,2.234,1.045,0.0,4.371,1.596
nm,2.136,0.951,1.744,2.793,3.134,1.843,0.0,1.596
exists,2.042,1.664,1.661,2.234,2.089,0.0,0.0,1.596
accountability,1.984,1.188,2.076,0.559,0.0,2.457,0.0,1.596
motorsports,1.919,3.209,0.83,0.559,2.089,0.0,0.0,1.596
diver,1.914,1.307,2.159,0.0,0.0,1.843,0.0,1.596
lifting,1.879,2.02,1.411,1.117,2.089,1.228,0.0,1.596
skiing,1.851,2.258,1.411,0.0,2.089,0.614,4.371,1.596
88,1.851,1.307,1.827,1.676,1.045,1.843,0.0,1.596
dicks,1.754,2.615,0.747,2.234,1.045,1.228,8.741,1.596
oncology,1.701,0.951,2.408,0.559,2.089,0.0,0.0,1.596
paramedic,1.701,2.496,1.162,1.117,1.045,0.614,4.371,1.596
avoid,1.662,1.426,1.827,0.559,2.089,1.228,4.371,1.596
rolling,1.651,2.02,1.411,0.559,0.0,2.457,4.371,1.596
permanent,1.647,1.307,1.91,1.676,1.045,1.228,0.0,1.596
lookin,1.631,1.901,0.913,3.351,3.134,1.843,4.371,1.596
causes,1.598,1.545,1.91,1.676,1.045,0.0,0.0,1.596
beatles,1.561,1.901,1.744,1.117,1.045,0.0,0.0,1.596
nicki,1.559,2.258,1.162,0.0,2.089,2.457,4.371,1.596
//amazon,1.51,2.496,1.079,2.793,0.0,0.614,0.0,1.596
keys,1.449,1.783,1.494,1.117,2.089,1.228,4.371,1.596
candles,1.39,0.238,2.491,1.676,3.134,1.228,0.0,1.596
letter,1.365,1.664,1.661,0.559,3.134,0.614,4.371,1.596
climatechange,1.361,0.832,2.574,0.559,0.0,0.614,0.0,1.596
burning,1.359,0.832,2.242,0.559,1.045,2.457,0.0,1.596
choreographer,1.212,1.545,1.91,1.117,1.045,0.614,0.0,1.596
finger,1.159,2.377,1.411,0.0,2.089,0.0,4.371,1.596
shame,1.137,1.783,1.411,1.117,2.089,2.457,0.0,1.596
slutty,1.078,1.664,1.328,1.117,6.268,1.228,0.0,1.596
context,1.078,1.426,1.827,0.559,2.089,1.228,4.371,1.596
physically,1.051,0.832,1.744,2.793,0.0,3.071,8.741,1.596
rings,1.029,1.783,1.411,2.234,0.0,1.843,4.371,1.596
sjsu,1.027,1.901,1.91,0.0,0.0,0.614,0.0,1.596
thighs,1.018,1.307,1.744,3.351,1.045,0.614,0.0,1.596
interdisciplinary,1.003,1.07,1.993,1.676,2.089,0.614,4.371,1.596
patriots,8.561,2.733,1.328,0.0,0.0,0.0,0.0,1.556
founded,8.1,2.02,1.245,2.234,1.045,1.228,0.0,1.556
exclusive,4.99,2.258,0.913,1.676,3.134,1.843,0.0,1.556
metro,3.949,1.901,1.661,1.117,1.045,0.0,0.0,1.556
firefighter,3.932,2.852,0.996,0.559,1.045,0.0,4.371,1.556
antonio,3.896,1.783,1.827,0.559,0.0,0.614,0.0,1.556
soundcloud,3.548,2.733,0.664,2.234,2.089,1.228,0.0,1.556
celebrating,3.354,1.783,1.245,3.351,2.089,0.614,0.0,1.556
yesterday,3.126,2.258,1.494,0.0,1.045,0.614,0.0,1.556
stronger,3.121,1.188,2.076,1.117,1.045,0.614,0.0,1.556
2k,2.917,2.496,1.245,1.117,1.045,0.0,0.0,1.556
marathon,2.862,1.783,1.827,0.559,0.0,0.0,4.371,1.556
dfw,2.821,2.258,1.162,1.117,2.089,1.228,0.0,1.556
engage,2.72,2.258,0.996,2.234,0.0,0.614,13.112,1.556
discuss,2.647,2.139,1.245,2.234,0.0,0.614,4.371,1.556
trap,2.496,2.139,1.162,1.117,2.089,0.614,8.741,1.556
ks,2.435,1.901,1.661,1.676,0.0,0.0,0.0,1.556
ten,2.426,1.07,1.661,1.676,2.089,3.071,0.0,1.556
agree,2.399,1.426,1.91,1.117,0.0,1.228,0.0,1.556
village,2.373,1.188,1.91,1.117,0.0,1.843,4.371,1.556
superior,2.362,1.664,1.827,0.559,0.0,1.228,0.0,1.556
solve,2.345,1.901,1.661,0.559,1.045,0.614,0.0,1.556
07,2.197,0.832,1.744,2.234,2.089,2.457,4.371,1.556
enter,2.151,2.02,1.245,1.117,3.134,1.228,0.0,1.556
comfortable,2.142,1.783,1.744,0.559,0.0,0.0,8.741,1.556
coo,2.123,1.664,1.993,0.0,0.0,0.614,0.0,1.556
poverty,2.118,1.664,1.411,0.559,7.312,0.0,0.0,1.556
logistics,2.103,2.496,0.996,1.676,2.089,0.614,0.0,1.556
abc,2.074,1.783,1.744,1.117,1.045,0.0,0.0,1.556
initiative,2.039,2.258,1.494,0.559,0.0,0.614,0.0,1.556
surfer,2.007,2.377,1.494,0.0,0.0,0.614,0.0,1.556
sfgiants,1.973,3.328,0.83,0.559,0.0,0.0,0.0,1.556
anytime,1.949,1.783,1.411,1.117,1.045,1.228,8.741,1.556
happened,1.903,1.545,1.577,1.676,0.0,1.843,4.371,1.556
alma,1.851,2.496,1.245,1.117,1.045,0.0,0.0,1.556
meetups,1.805,0.594,1.661,2.793,1.045,4.913,0.0,1.556
fiu,1.761,1.901,1.661,0.559,0.0,1.228,0.0,1.556
lutheran,1.646,1.783,1.744,1.676,0.0,0.0,0.0,1.556
xoxo,1.636,0.475,1.827,2.234,3.134,3.685,0.0,1.556
diva,1.609,0.713,1.993,2.793,2.089,1.228,0.0,1.556
jimmy,1.545,2.139,1.328,1.117,2.089,0.614,0.0,1.556
ot,1.519,0.713,2.657,0.0,0.0,0.614,0.0,1.556
1991,1.502,1.664,1.411,1.117,2.089,1.843,4.371,1.556
longtime,1.495,2.258,1.411,0.559,1.045,0.614,0.0,1.556
builds,1.477,2.02,1.494,0.559,0.0,1.228,4.371,1.556
spy,1.469,1.901,1.162,2.793,2.089,0.614,4.371,1.556
sunset,1.468,1.426,1.827,1.676,1.045,0.614,0.0,1.556
cycle,1.355,1.783,1.577,1.676,2.089,0.0,0.0,1.556
gi,1.339,1.545,2.076,0.0,1.045,0.0,0.0,1.556
drum,1.33,2.496,1.245,1.117,1.045,0.0,0.0,1.556
'em,1.299,2.02,1.328,3.351,0.0,0.0,0.0,1.556
instant,1.288,1.07,1.744,0.559,4.178,2.457,0.0,1.556
intel,1.284,2.377,1.162,1.117,1.045,1.228,0.0,1.556
111,1.278,0.713,2.242,0.559,0.0,3.071,0.0,1.556
tonight,1.262,1.545,1.744,1.676,1.045,0.614,0.0,1.556
gooner,1.247,3.209,0.664,0.559,1.045,0.614,4.371,1.556
hide,1.234,1.545,1.494,1.117,2.089,1.843,4.371,1.556
isles,1.234,2.852,1.079,0.559,1.045,0.0,0.0,1.556
powers,1.201,2.258,1.245,0.559,1.045,1.228,4.371,1.556
shirt,1.194,1.901,1.577,0.559,0.0,1.843,0.0,1.556
fucks,1.17,1.307,1.411,2.793,0.0,3.071,4.371,1.556
magician,1.1,1.664,1.328,2.234,3.134,1.228,0.0,1.556
cst,1.074,1.545,1.328,1.117,4.178,2.457,0.0,1.556
saber,1.067,2.02,0.996,1.117,6.268,0.614,4.371,1.556
